% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,seg_missing_bool,OH__Low Vulnerability,OH__Moderate Vulnerability,OH__Very High Vulnerability,OH__Very Low Vulnerability,OH__Moderate Concern,OH__Very High Concern,OH__medium,OH__small,year
0.21445367558880968,-0.259634960396918,-0.7129444705338095,0.20007540317346031,-0.16407303921296454,-0.0785027127708273,-0.21428989719589342,0.37994983367077056,-0.21676976360513237,0.33345213923944195,-0.014730859116148689,-0.17179021780563317,0.7155962031874394,-0.7078120068963685,-0.2263005119677367,0.3420257513176083,-0.06241326998481709,1.0734895426969406,-1.8376084258426093,-0.24863840652944427,0.20413261322977563,-0.0244349482665818,-0.1753623091615808,0.1282253303001338,0.0723725956695341,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,-0.7064872439455703,-0.9516595841255601,-0.1416613271508178,0.2336615097730588,1,0,1,0,0,0,0,1,0,2022
-0.10138757105549184,-0.259634960396918,-0.7382687379688329,0.6907145584210834,-0.4127317306758171,-0.0785027127708273,-0.21745585863465375,-0.03687008642536245,-0.21931535413030437,-0.028691163447644878,-0.014730859116148689,0.07077214678776593,1.0646529369461513,-0.6751704327941984,-0.23202557746346733,0.345374585558259,1.4107383358347967,1.0734895426969406,-1.8376084258426093,-0.24863840652944427,-1.0478026462803531,-0.9936392984086131,-1.039960329358418,-0.6288317824750221,-0.6957854682470036,-0.4524960972920015,-0.4888749709795149,-0.5195976717880798,-0.7064872439455703,-0.9516595841255601,-0.23898744036702382,0.2336615097730588,1,0,1,0,0,0,0,1,0,2023
-0.4317228763981236,-0.19346233933581589,-0.5077883690273739,0.2982032342229849,-0.43890632977716987,-0.5174067595709795,-0.042800319263042154,-0.3233025743447404,-0.09858163207928822,-0.8188220056740165,-0.6540894426839204,-0.7106887322074364,0.5279651060618856,0.622240853989483,-0.06892354822076917,-0.003330540498549028,0.26578792150676617,0.6171170936479883,0.4700035922222764,-0.06725804028448804,0.03315841078186738,-0.11072914858564074,-0.006628718970422907,0.03364739251186925,-0.14010419864754764,0.38778028806884635,0.4085700335850345,0.32865096520479276,0.3171855362577904,-0.26147540029857697,0.29557440703476934,0.2336615097730588,0,0,0,0,0,0,1,0,0,2020
-0.42100863633905705,-0.1897860826101991,-0.4906825177691346,0.49445889632203416,0.16310944955394632,-0.91135948144092,-0.025764431521141322,-0.11052705541266157,-0.09530872997549561,-0.8517441241001152,-0.4686476026485716,-0.6002308145528525,0.5836704277942927,0.7205990385514481,-0.06456741171334696,0.025356182794748685,0.26578792150676617,0.6171170936479883,0.4700035922222764,-0.040834261643183274,0.19141578358373773,0.2792289949129917,0.2098273433978458,0.19761137494408057,0.23952966332074166,0.38778028806884635,0.4085700335850345,0.32865096520479276,0.3171855362577904,-0.26147540029857697,0.16239130473890848,0.2336615097730588,0,0,0,0,0,0,1,0,0,2021
-0.41029439627999054,-0.1897860826101991,-0.5426388839093499,0.6907145584210834,-0.5828666248346104,-1.0175043334069414,0.006422843106255376,0.2447635915712135,-0.09130851629308243,-0.9834325978045106,0.0319141665220001,-0.4312247515797307,1.346024709890218,0.8191345413098468,-0.03131665022137497,-0.08717742155440117,0.26578792150676617,0.6171170936479883,0.4700035922222764,-0.040834261643183274,-0.558764148735273,-0.29110963515025906,-0.16475437215651717,-0.5962772593062344,-0.7073272514761497,0.38778028806884635,0.4085700335850345,0.32865096520479276,0.3171855362577904,-0.26147540029857697,0.012743258477899989,0.2336615097730588,0,0,0,0,0,0,1,0,0,2023
0.4416283351260364,-0.259634960396918,3.687216732385732,-1.9587368799160814,0.7912998279864153,-0.0785027127708273,-0.25069845374163724,-0.28857616628231414,-0.27040899252840006,0.39929637609163937,-1.054702716504268,-0.23504764769438669,-1.022125318435457,-0.27431228170363053,-0.27686610569069886,0.770309131677232,1.4107383358347967,-0.001950738647795475,-0.18744574062698055,-0.2744959613427211,1.1357675530990072,1.229995077038276,0.9158594211749729,1.0837181180097615,1.0665907287348086,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.1993433817421377,-0.8653865611471871,-0.1098291021515324,0.2336615097730588,1,0,0,0,1,0,0,0,1,2020
0.4416283351260364,-0.259634960396918,3.6857630893030073,-1.6643533867675075,0.25472054640868125,-0.0785027127708273,-0.2507738337758934,-0.4330140041422334,-0.2705908204230552,0.3663742576655412,-1.054702716504268,-0.20916073425808077,-0.9952460032446854,-0.19568519271034135,-0.27704813085672164,0.8141639699547114,1.4107383358347967,-0.001950738647795475,-0.18744574062698055,-0.27694959793084223,-0.6484545135596335,-0.3144200709993815,-1.1739955290453254,-0.7461953420886678,-0.5654764403489544,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.1993433817421377,-0.8653865611471871,-0.1230010573236505,0.2336615097730588,1,0,0,0,1,0,0,0,1,2021
0.4416283351260364,-0.259634960396918,3.7940561426839223,-0.8793307383713105,-0.09863654145958237,-0.0785027127708273,-0.2507738337758934,-0.32947610842223674,-0.2705908204230552,0.43221849451773864,-1.054702716504268,-0.2124104994184089,-0.7816340638595277,-0.060710848927310754,-0.2770256893978969,0.3420257513176083,-0.06241326998481709,0.42044335907337765,-0.20274763559304212,-0.27392973751469313,0.6451064847678808,0.6637095227578013,0.3411493098643905,0.07726571495562481,0.16895378573873843,0.8615531436446432,0.5239558198861904,0.8423790129610397,-2.1993433817421377,-0.8653865611471871,-0.12153750674897071,0.2336615097730588,0,0,0,0,1,0,0,0,1,2022
1.2542020175852817,-0.25228244694568447,-0.7181023303278515,-0.486819414173212,0.46411733921950443,1.3879379113607233,-0.20727955401006698,-1.0724114148506239,-0.1829497751992754,0.5309848497960353,0.358855306747331,-0.03993648995921768,-0.6375789038956149,1.476375653188541,-0.2047267895508982,0.3420257513176083,-0.06241326998481709,-0.6887813528249729,-0.7589467972231724,-0.22466826447626065,0.7432386984341061,0.7014618930431621,0.6093473618093247,0.7482339836583862,0.6476934886699726,-0.12174900943719912,-0.10425568330899372,-0.3284430493671502,1.2555522514442041,0.9463469213986443,-0.19873979956332963,0.2336615097730588,0,0,0,1,0,0,1,1,0,2022
1.2542020175852817,-0.259634960396918,-0.9462180120482837,-0.09430808997511356,1.0923077176519729,1.3879379113607233,-0.21263153644225705,-1.2867718287375012,-0.18113149625272396,0.6297512050743308,1.605284555014907,0.10609568113915657,-0.7038412825692443,1.4218222717382982,-0.20868895378117516,-3.582985082924634,-0.3954187486192731,-0.6887813528249729,-0.7589467972231724,-0.22466826447626065,0.2708201570024713,0.3224861759477725,0.2711525655380981,0.2772658719727938,0.2754043206453247,-0.12174900943719912,-0.10425568330899372,-0.3284430493671502,1.2555522514442041,0.9463469213986443,-0.2506958449644621,0.2336615097730588,0,0,0,1,0,0,1,1,0,2023
