CMN_STATE_ABBR,PROVIDER_1000_POP_RATIO_IMU,MUA_POPULATION_TYP_DESC,COUNTY_NM,MUA_COMP_UPDATE_DT_TXT,MUA_SCORE,RURAL_STATUS_DESC
TX,,Medically Underserved Area,Tarrant,3/19/02,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,3/19/02,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,3/19/02,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,11/14/03,55.3,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/17/07,60.43,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,2.8,Medically Underserved Area,Tarrant,7/1/19,58,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Tarrant,7/1/19,57.54,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,60.3,Rural
TX,,Medically Underserved Area,Taylor,5/11/94,60.3,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,,Medically Underserved Area,Taylor,5/11/94,53.71,Non-Rural
TX,14.8,Medically Underserved Area,Terrell,5/13/19,51.7,Rural
TX,,Medically Underserved Area,Terry,11/1/78,45.5,Rural
TX,,Medically Underserved Area,Terry,8/12/19,45.5,Rural
TX,,Medically Underserved Area,Throckmorton,11/1/78,43.9,Rural
TX,,Medically Underserved Area,Throckmorton,8/12/19,43.9,Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Tom Green,5/11/94,51.01,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,,Medically Underserved Area,Travis,5/11/94,56.8,Non-Rural
TX,0.5,Medically Underserved Area,Trinity,5/13/19,49,Rural
TX,0.5,Medically Underserved Area,Tyler,5/13/19,50.9,Rural
TX,0.5,Medically Underserved Area,Upshur,5/13/19,59.3,Partially Rural
TX,0.5,Medically Underserved Area,Upton,9/20/17,60.8,Rural
TX,,Medically Underserved Area,Uvalde,7/25/02,61.7,Rural
TX,2.8,Medically Underserved Area,Val Verde,5/13/19,61.3,Rural
TX,0.5,Medically Underserved Area,Van Zandt,5/13/19,55,Rural
TX,,Medically Underserved Area,Victoria,6/11/09,61.4,Non-Rural
TX,,Medically Underserved Area,Walker,11/1/78,52.5,Rural
TX,0,Medically Underserved Area,Waller,5/13/19,60,Partially Rural
TX,,Medically Underserved Area,Ward,11/1/78,50.2,Rural
TX,,Medically Underserved Area,Ward,8/12/19,50.2,Rural
TX,,Medically Underserved Area,Washington,11/1/78,54.9,Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/11/94,49,Non-Rural
TX,2.8,Medically Underserved Area,Webb,5/13/19,54.3,Partially Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,1/18/95,45.9,Not Applicable
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Not Applicable
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Non-Rural
TX,,MUP Low Income,Jefferson,11/29/19,45.9,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Rural
TX,,Medically Underserved Area,Webb,5/13/19,49,Non-Rural
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Webb,6/25/19,49,
TX,,Medically Underserved Area,Wharton,11/1/78,60.9,Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,MUP Other Population,Harris,3/31/05,0,Non-Rural
TX,,Medically Underserved Area,Wichita,5/11/94,50.7,Non-Rural
TX,,Medically Underserved Area,Wichita,5/11/94,50.7,Non-Rural
TX,,Medically Underserved Area,Wichita,5/11/94,50.7,Non-Rural
TX,,Medically Underserved Area,Wichita,5/11/94,50.7,Non-Rural
TX,,Medically Underserved Area,Wichita,5/11/94,50.7,Non-Rural
TX,,Medically Underserved Area,Wichita,7/24/02,58.4,Non-Rural
TX,,Medically Underserved Area,Wichita,7/24/02,58.4,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,MUP Other Population,Harris,2/1/94,0,Non-Rural
TX,,Medically Underserved Area,Wichita,7/24/02,58.4,Non-Rural
TX,,Medically Underserved Area,Wichita,7/24/02,58.4,Non-Rural
TX,,Medically Underserved Area,Wichita,7/24/02,58.4,Non-Rural
TX,,Medically Underserved Area,Wilbarger,11/1/78,53.1,Rural
TX,5.7,Medically Underserved Area,Willacy,5/13/19,52.9,Rural
TX,,Medically Underserved Area,Williamson,11/1/78,57.7,Non-Rural
TX,,Medically Underserved Area,Wilson,11/1/78,57.1,Non-Rural
TX,,Medically Underserved Area,Winkler,9/28/04,60.2,Rural
TX,,Medically Underserved Area,Wise,1/24/05,55.7,
TX,,Medically Underserved Area,Wise,1/24/05,55.7,
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,,MUP Other Population,Harris,9/6/19,0,Non-Rural
TX,9,Medically Underserved Area,Wood,5/13/19,57.3,Rural
TX,,Medically Underserved Area,Yoakum,11/1/78,55.6,Rural
TX,,Medically Underserved Area,Young,7/30/02,61,Rural
TX,,Medically Underserved Area,Young,7/30/02,57.15,
TX,,Medically Underserved Area,Young,7/30/02,57.15,
TX,0,Medically Underserved Area,Zapata,5/13/19,50.1,Rural
TX,1.5,Medically Underserved Area,Zavala,5/13/19,51.3,Rural
