county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_dose_variance,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_coverage_0_24_months,mmr_doses_<18yrs,mmr_coverage_<18yrs,#_pop_youth_imputed,mmr_dose_rate_0_24_months,mmr_dose_rate_<18yrs
Clay,5.0243111831,4.0,38.38403,45.0,16.9,,296,13.016710642,1670,16.1,,19.12777,5228:1,58356,46.344271733,10456,50.181713849,74.600074405,2020,,,0.0,59.0,79.0,2.5,92.0,0.1293,0.1898,0.087,0.32,Low Vulnerability,0.68,High Concern,5228.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,92.0,0.0,91.4461965701863,0.6451881238681877,140.5,0.0005672001807443348,247707.96055745674,64.51881238681877,0.05672001807443348
Cochran,8.4175084175,1.0,35.07541,21.0,31.8,,146,18.741976893,380,13.1,,35.260929999999995,2836:1,42873,77.793493635,2836,49.823695346,100.0,2020,,,0.0,33.5,39.5,5.0,41.0,0.1143,0.1758,0.0766,0.86,Very High Vulnerability,0.99,Very High Concern,2836.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,41.0,0.0,40.753196297583024,0.8220214128820813,78.0,0.0011609512596291094,67186.28310452824,82.20214128820813,0.11609512596291094
Coke,6.0344827586,,,46.0,21.4,,113,15.311653117,510,15.6,,0.0,3370:0,44804,53.537284895,3370,50.56379822,100.0,2020,,,0.0,28.5,27.5,0.0,37.0,0.1235,0.1873,0.0822,0.62,High Vulnerability,0.91,Very High Concern,3370.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,37.0,0.0,36.777274707574925,0.774935071361607,56.0,0.0007014290316109587,79837.0148315445,77.4935071361607,0.07014290316109587
Coleman,11.265164645,5.0,59.31198,25.0,30.6,,265,14.33207139,1500,17.8,52.707060421,59.545080000000006,1679:1,39484,64.323507181,8397,49.505775872,51.545812254,2020,,,0.0,46.0,55.0,0.0,74.0,0.1278,0.1901,0.086,0.42,Moderate Vulnerability,0.94,Very High Concern,1679.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,74.0,0.0,73.55454941514985,0.6253861979409461,101.0,0.0005077183166807491,198929.2028310027,62.53861979409461,0.05077183166807491
Collin,7.7723144254,918.0,94.67792,55.0,6.7,4.2660106258,22472,8.253147449,130090,14.2,24.937604784,71.92985,1390:1,96936,23.07329027,1005146,50.773121517,5.2427266371,2020,,,0.0,6287.0,5579.0,235.0,11422.0,0.083,0.1234,0.0542,0.15,Very Low Vulnerability,0.49,Moderate Concern,1390.0,1.0,large,very urban,23.690508852090353,1.0,4.2660106258,0.0,11422.0,0.0,11373.273626632112,0.5527871927109983,12101.0,0.0005081801804669705,23812420.21064321,55.27871927109983,0.05081801804669705
Collingsworth,7.6923076923,,,14.0,26.7,,188,22.70531401,400,13.3,,168.80486,592:1,39536,61.054421769,2962,51.080351114,100.0,2020,,,0.0,34.5,22.5,0.0,23.0,0.1241,0.1883,0.0824,0.89,Very High Vulnerability,0.98,Very High Concern,592.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,23.0,0.0,22.861549142546576,1.509084086335761,57.0,0.0008122980532106024,70171.28721989163,150.9084086335761,0.08122980532106024
Colorado,8.6714841579,10.0,47.09872,31.0,21.9,11.160714286,727,14.218658322,2850,13.6,26.476277405,28.27921,3536:1,48258,64.609286523,21217,49.733704105,62.613777906,2020,,,0.0,137.0,125.0,2.5,221.0,0.1114,0.1704,0.0738,0.68,High Vulnerability,0.93,Very High Concern,3536.0,1.0,medium,rural,23.690508852090353,1.0,11.160714286,0.0,221.0,0.0,218.533482142794,0.6269062235071217,264.5,0.0005262199522972668,502641.526314801,62.69062235071217,0.05262199522972669
Comal,7.8039215686,98.0,69.49911,44.0,10.2,5.4650047939,3235,9.5261933508,15260,11.8,46.330893613,64.70179999999999,1546:1,76523,31.555606095,148373,50.57523943,46.145549082,2020,,,0.0,1404.0,1296.0,24.5,1662.0,0.0937,0.1369,0.0619,0.24,Low Vulnerability,0.64,High Concern,1546.0,1.0,large,urban,23.690508852090353,1.0,5.4650047939,0.0,1662.0,0.0,1652.9171620325383,0.8494073582450721,2724.5,0.0007750996579353425,3515031.8699112018,84.94073582450721,0.07750996579353425
Comanche,6.7619047619,6.0,44.20541,25.0,25.0,,520,16.326530612,1970,14.6,44.809687706,59.11039,1692:1,52251,63.597246127,13534,50.214275159,71.461285244,2020,,,0.0,155.0,148.5,5.0,143.0,0.1278,0.1901,0.086,0.73,High Vulnerability,0.92,Very High Concern,1692.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,143.0,0.0,142.13919684278957,1.0904803421074265,308.5,0.0009621761932502998,320627.34680419083,109.04803421074266,0.09621761932502998
Concho,8.0459770115,1.0,36.8053,40.0,25.7,,88,15.384615385,350,9.1,,46.77268,2138:1,40987,65.384615385,4276,29.373246024,100.0,2020,,,0.0,22.5,27.5,5.0,23.0,0.1235,0.1873,0.0822,0.43,Moderate Vulnerability,0.96,Very High Concern,2138.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,23.0,0.0,22.861549142546576,0.9841852736972354,55.0,0.0005429384563723239,101300.61585153836,98.41852736972353,0.05429384563723239
Cooke,6.2695109261,13.0,32.585539999999995,41.0,24.9,5.3547523427,1254,12.844412578,6080,15.6,48.717654389,73.93898,1352:1,52047,56.768115942,40574,50.061615813,59.03426386,2020,,,0.0,415.0,476.0,10.0,485.0,0.1317,0.1945,0.0881,0.62,High Vulnerability,0.85,Very High Concern,1352.0,1.0,large,rural,23.690508852090353,1.0,5.3547523427,0.0,485.0,0.0,482.4029451137905,0.8602766716154867,901.0,0.0009373517121769425,961218.706164714,86.02766716154868,0.09373517121769426
Coryell,8.2834185537,17.0,22.69299,35.0,20.1,7.491759065,1629,9.1434665469,13890,18.3,38.683900773,50.79671,1969:1,48099,52.832172427,74808,50.348893167,19.423515679,2020,,,0.0,548.0,481.0,10.0,913.0,0.1264,0.1929,0.0847,0.78,High Vulnerability,0.82,Very High Concern,1969.0,1.0,large,very urban,23.690508852090353,1.0,7.491759065,0.0,913.0,0.0,906.160023973655,0.6047496970755047,1039.0,0.0005862638483454689,1772239.5862071752,60.47496970755047,0.058626384834546894
Cottle,,0.0,0.0,19.0,40.1,,62,19.74522293,270,18.1,,0.0,1389:0,38304,66.822429907,1389,51.475881929,100.0,2020,,,0.0,15.0,15.0,0.0,,0.1293,0.1898,0.087,0.94,Very High Vulnerability,1.0,Very High Concern,1389.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,1533.4742547425474,1.0,1524.2433492881187,0.00984094830199232,30.0,0.0009116846021786991,32906.1167955535,0.984094830199232,0.09116846021786991
Crane,7.7519379845,1.0,21.09705,18.0,13.6,,171,11.468812877,410,8.4,,20.85941,4794:1,61987,53.027681661,4794,49.624530663,10.697142857,2020,,,0.0,70.5,77.0,7.5,59.0,0.1166,0.1765,0.0789,0.47,Moderate Vulnerability,0.93,Very High Concern,4794.0,1.0,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,59.0,0.0,58.644843452619476,1.2021517297928943,155.0,0.0013647694091646712,113572.29943692115,120.21517297928943,0.13647694091646712
Crockett,8.3832335329,1.0,28.05836,23.0,23.4,,133,14.074074074,380,9.9,,28.579590000000003,3499:1,49117,51.055408971,3499,50.071448985,22.748050551,2020,,,0.0,39.0,27.5,5.0,36.0,0.1235,0.1873,0.0822,0.69,High Vulnerability,0.9,Very High Concern,3499.0,1.0,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,36.0,0.0,35.7832943100729,1.0898940623536053,71.5,0.0008625568137417759,82893.09047346415,108.98940623536053,0.08625568137417759
Crosby,7.9696394687,2.0,33.90405,39.0,37.1,,206,12.653562654,750,12.7,25.530704223,51.9121,1926:1,37911,81.381118881,5779,50.562381035,100.0,2020,,,0.0,46.0,54.5,0.0,78.0,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern,1926.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,78.0,0.0,77.53047100515795,0.5933151108670514,100.5,0.0007340725396483498,136907.45065623015,59.331511086705135,0.07340725396483498
Culberson,8.4112149533,,,14.0,32.7,,78,14.338235294,240,10.6,,90.7441,1102:1,42164,75.703324808,2204,50.589836661,100.0,2020,,,0.0,22.5,22.5,2.5,30.0,0.1166,0.1765,0.0789,1.0,Very High Vulnerability,1.0,Very High Concern,1102.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,30.0,0.0,29.81941192506075,0.7545420431678805,47.5,0.0009097197646740036,52213.88151000714,75.45420431678805,0.09097197646740036
Dallam,6.7049808429,5.0,69.36737000000001,27.0,18.1,,529,22.491496599,900,12.4,,152.77778,655:1,50587,66.017699115,7200,47.861111111,23.541697747,2020,,,0.0,110.5,119.5,7.5,186.0,0.1241,0.1883,0.0824,0.55,Moderate Vulnerability,0.92,Very High Concern,655.0,1.0,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,186.0,0.0,184.88035393537666,0.5976838406455254,237.5,0.0013923766398204888,170571.66373505053,59.768384064552535,0.13923766398204887
Dallas,8.5024997727,1818.0,69.4384,51.0,20.7,6.469842706,95584,13.459653708,438830,17.2,49.092138416,106.11227999999998,942:1,59838,71.613253358,2637772,50.648198555,0.6883041916,2020,,,0.0,21399.0,19984.0,890.0,36101.0,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern,942.0,1.0,large,very urban,23.690508852090353,1.0,6.469842706,0.0,36101.0,0.0,35867.432208470695,0.5966136598690293,42273.0,0.0006764744942321689,62490160.91579608,59.66136598690292,0.06764744942321689
Dawson,9.3486590038,3.0,23.41372,23.0,29.9,,426,12.36574746,1590,12.1,28.303645402,55.47191,1803:1,43726,68.489378442,12619,45.146208099,16.294368539,2020,,,0.0,105.5,114.5,0.0,186.0,0.1235,0.1873,0.0822,0.95,Very High Vulnerability,1.0,Very High Concern,1803.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,186.0,0.0,184.88035393537666,0.5706393229692572,220.0,0.0007359077072503549,298950.5312045282,57.06393229692572,0.07359077072503549
DeWitt,8.5047248471,11.0,54.38544,29.0,25.2,,513,10.924190801,2930,14.3,34.082606888,64.39788,1553:1,49208,72.827041264,20187,47.481052162,49.624322038,2020,,,0.0,190.0,190.5,7.5,246.0,0.1134,0.1709,0.0762,0.82,Very High Vulnerability,0.97,Very High Concern,1553.0,1.0,medium,urban,23.690508852090353,1.0,6.019602497975,1.0,246.0,0.0,244.51917778549816,0.7770351664059474,388.0,0.0008113076171486116,478240.302197148,77.70351664059474,0.08113076171486115
Deaf Smith,7.7872340426,2.0,10.61797,35.0,25.3,,799,13.072643979,1650,8.7,24.945547092,106.60981,938:1,44230,79.064381658,18760,50.058635394,17.711129465,2020,,,0.0,257.0,243.0,12.5,323.0,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.9,Very High Concern,938.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,323.0,0.0,321.05566839315406,0.8004842315547793,512.5,0.0011531522390164075,444433.94606521504,80.04842315547793,0.11531522390164076
Delta,6.5934065934,1.0,18.87505,42.0,26.0,,158,12.30529595,1000,19.3,55.546591441,37.390170000000005,2675:1,44410,63.476347635,5349,50.252383623,100.0,2020,,,0.0,31.0,42.0,0.0,66.0,0.1283,0.1937,0.0866,0.57,Moderate Vulnerability,0.85,Very High Concern,2675.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,66.0,0.0,65.60270623513365,0.47254148157988474,73.0,0.0005760708145267872,126720.5318498313,47.254148157988475,0.05760708145267872
Denton,7.4274277199,530.0,63.38121,52.0,8.1,4.2800322804,19390,8.7155860209,111860,14.3,39.098873179,64.72160000000001,1545:1,88384,32.209285683,859064,50.792374026,6.9058305439,2020,,,0.0,6149.0,5576.0,158.5,9965.0,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern,1545.0,1.0,large,very urban,23.690508852090353,1.0,4.2800322804,0.0,9965.0,0.0,9922.349478325814,0.6197120967601227,11883.5,0.0005839080485395307,20351663.296512146,61.97120967601227,0.05839080485395307
Dickens,15.942028986,1.0,45.26935,26.0,27.5,,82,18.850574713,340,15.4,,44.46421,2249:1,39627,64.985994398,2249,44.642063139,100.0,2020,,,0.0,20.0,20.0,0.0,12.0,0.1143,0.1758,0.0766,0.88,Very High Vulnerability,0.93,Very High Concern,2249.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,12.0,0.0,11.9277647700243,1.6767600959286233,40.0,0.0007507513931680528,53279.9544083512,167.67600959286233,0.07507513931680529
Dimmit,8.3832335329,4.0,38.39509,33.0,35.8,,278,8.8366179275,1130,10.4,,67.90842,1473:1,37177,76.97874265,10308,50.805199845,39.475790316,2020,,,0.0,37.5,36.5,2.5,155.0,0.107,0.1724,0.0705,1.0,Very High Vulnerability,0.99,Very High Concern,1473.0,1.0,medium,urban,23.690508852090353,1.0,6.019602497975,1.0,155.0,0.0,154.06696161281388,0.24340065908641306,76.5,0.00031326554876667085,244201.76524734736,24.340065908641307,0.031326554876667086
Donley,9.3220338983,1.0,30.20236,21.0,27.8,,102,14.592274678,580,16.9,36.610617453,120.51823,830:1,40945,55.208333333,3319,50.888821934,100.0,2020,,,0.0,20.0,20.0,0.0,34.0,0.1241,0.1883,0.0824,0.45,Moderate Vulnerability,0.82,Very High Concern,830.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,34.0,0.0,33.79533351506885,0.5917976809159847,40.0,0.0005087194586426486,78628.79888008788,59.179768091598476,0.05087194586426486
Duval,8.7108013937,,,34.0,36.1,,265,9.0722355358,1190,10.4,,53.51409,1869:1,35156,73.712121212,11212,48.448091331,67.042946868,2020,,,0.0,86.0,99.0,0.0,114.0,0.1146,0.1867,0.0742,1.0,Very High Vulnerability,1.0,Very High Concern,1869.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,114.0,0.0,113.31376531523085,0.7589545697361137,185.0,0.0006964889814450273,265617.98524963704,75.89545697361137,0.06964889814450273
Eastland,7.9285714286,6.0,32.58921,40.0,26.1,,539,13.295510607,3110,17.0,25.324460201,38.20544,2617:1,44773,62.262156448,18322,50.065495033,60.345477049,2020,,,0.0,169.0,156.5,7.5,207.0,0.1278,0.1901,0.086,0.81,Very High Vulnerability,0.98,Very High Concern,2617.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,207.0,0.0,205.75394228291918,0.8213694382954706,333.0,0.0007671794579156731,434057.5031879995,82.13694382954706,0.07671794579156732
Ector,9.0494408476,93.0,59.20286,39.0,17.9,5.7334212796,6063,12.377258344,15320,9.8,44.405288975,79.56873,1257:1,60431,49.171444954,162124,49.122276776,9.4552614308,2020,,,0.0,2508.0,2287.0,73.0,2743.0,0.1113,0.171,0.0731,0.79,High Vulnerability,0.88,Very High Concern,1257.0,1.0,large,very urban,23.690508852090353,1.0,5.7334212796,0.0,2743.0,0.0,2727.273225430057,0.9195998320280211,4868.0,0.001267444263586474,3840800.0571362963,91.9599832028021,0.1267444263586474
Edwards,,0.0,0.0,30.0,37.3,,74,16.517857143,130,6.2,,0.0,1928:0,37812,71.428571429,1928,47.147302905,100.0,2020,,,0.0,27.0,22.5,2.5,18.0,0.107,0.1724,0.0705,0.44,Moderate Vulnerability,0.92,Very High Concern,1928.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,18.0,0.0,17.89164715503645,1.5090840863357613,52.0,0.0011384708756252261,45675.3010668302,150.90840863357613,0.11384708756252261
El Paso,8.5598896769,405.0,48.19076,32.0,28.9,4.4313780191,21020,8.8337514867,79860,9.6,45.811145406,78.02483,1282:1,43948,73.780691097,840758,50.733266885,2.1743664811,2020,,,0.0,8325.0,8638.0,536.0,11097.0,0.0965,0.1577,0.0608,0.95,Very High Vulnerability,0.96,Very High Concern,1282.0,1.0,large,very urban,23.690508852090353,1.0,4.4313780191,0.0,11097.0,0.0,11047.824998122047,0.7535419868992418,17499.0,0.000878552732080111,19917984.841465782,75.35419868992417,0.0878552732080111
Ellis,7.2184403855,70.0,40.31794,50.0,14.0,5.8301132127,5436,11.113837095,22320,13.6,38.855231083,55.17288,1812:1,76792,47.272012579,179436,50.67154863,31.975135352,2020,,,0.0,1699.0,1677.0,27.0,2381.0,0.1147,0.169,0.0766,0.39,Low Vulnerability,0.7,High Concern,1812.0,1.0,large,urban,23.690508852090353,1.0,5.8301132127,0.0,2381.0,0.0,2367.118500440561,0.717750294158821,3403.0,0.0008005306798313238,4250930.146383685,71.7750294158821,0.08005306798313237
Erath,6.8255369226,23.0,54.80235,47.0,20.1,6.6996795805,1345,15.199457566,7250,17.7,57.179918858,42.40682,2358:1,47087,52.61574461,42446,51.034255289,46.320929005,2020,,,0.0,318.0,293.5,15.0,430.0,0.1134,0.1689,0.0762,0.63,High Vulnerability,0.87,Very High Concern,2358.0,1.0,large,urban,23.690508852090353,1.0,6.6996795805,0.0,430.0,0.0,427.119137780385,0.7445229489190166,626.5,0.0006230313733017814,1005567.3387358271,74.45229489190166,0.06230313733017814
Falls,9.6153846154,2.0,11.46986,34.0,27.7,,520,13.666228647,3520,20.4,41.663952769,40.38073,2476:1,37428,82.107728337,17335,52.523795789,67.356990932,2020,,,0.0,138.5,122.5,7.5,178.0,0.1248,0.188,0.085,0.98,Very High Vulnerability,0.99,Very High Concern,2476.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,178.0,0.0,176.92851075536046,0.782802044784655,268.5,0.0006538017142321665,410674.97095098626,78.28020447846549,0.06538017142321666
Fannin,7.4153450493,7.0,20.32166,43.0,19.5,,1046,13.748685594,5670,16.8,32.001559303,42.50978,2352:1,53111,58.028933092,35286,46.916624157,70.529264337,2020,,,0.0,244.0,265.0,10.0,403.0,0.1317,0.1945,0.0881,0.58,Moderate Vulnerability,0.86,Very High Concern,2352.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,403.0,0.0,400.5741001933161,0.6091257519701003,519.0,0.0006208555088412822,835943.2953548603,60.912575197010035,0.06208555088412822
Fayette,6.5398335315,9.0,35.61254,44.0,19.4,,791,14.640014807,3250,13.0,15.158394916,47.33915,2112:1,55776,54.740141029,25349,50.861966941,67.137737232,2020,,,0.0,152.0,156.0,0.0,230.0,0.124,0.188,0.0827,0.44,Moderate Vulnerability,0.84,Very High Concern,2112.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,230.0,0.0,228.61549142546576,0.6648718293421324,308.0,0.0005128796836525749,600530.7088916383,66.48718293421324,0.051287968365257494
Fisher,10.0,1.0,25.7732,9.0,21.3,,141,16.49122807,560,14.5,18.142915096,104.1938,960:1,45261,52.142857143,3839,50.429799427,100.0,2020,,,0.0,34.5,37.5,2.5,38.0,0.1278,0.1901,0.086,0.43,Moderate Vulnerability,0.91,Very High Concern,960.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,38.0,0.0,37.77125510507695,0.9133929996242763,74.5,0.0008191506336350861,90947.86348317486,91.33929996242763,0.08191506336350861
Floyd,9.5149253731,4.0,68.31768,37.0,33.3,,203,12.476951444,690,11.5,28.410323282,34.26418,2919:1,39891,76.661129568,5837,49.597395923,53.319888303,2020,,,0.0,49.5,69.0,5.0,68.0,0.1143,0.1758,0.0766,0.83,Very High Vulnerability,0.97,Very High Concern,2919.0,1.0,small,urban,23.690508852090353,1.0,6.019602497975,1.0,68.0,0.0,67.5906670301377,0.7323496301335312,123.5,0.0008931057288826299,138281.50016965138,73.23496301335311,0.08931057288826298
Foard,,0.0,0.0,27.0,31.0,,50,19.083969466,170,11.9,,83.33333,1200:1,37648,74.88372093,1200,51.416666667,100.0,2020,,,0.0,20.0,15.0,0.0,12.0,0.1293,0.1898,0.087,0.48,Moderate Vulnerability,0.93,Very High Concern,1200.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,12.0,0.0,11.9277647700243,1.6767600959286233,35.0,0.0012311540815254849,28428.610622508422,167.67600959286233,0.12311540815254848
Fort Bend,8.7697102478,650.0,84.98643,46.0,10.4,4.110311453,18829,8.3750328036,98800,13.9,46.231436954,67.01715,1492:1,92310,33.722314837,787858,50.930370701,5.5357676703,2020,,,0.0,7625.0,7767.0,283.5,8816.0,0.0795,0.1228,0.0524,0.29,Low Vulnerability,0.54,Moderate Concern,1492.0,1.0,large,very urban,23.690508852090353,1.0,4.110311453,0.0,8816.0,0.0,8779.763494230352,0.8684744190445212,15675.5,0.0008398448511549501,18664756.923190203,86.84744190445211,0.08398448511549501
Franklin,7.0603337612,3.0,27.86291,49.0,23.9,,343,12.78896346,1800,17.0,67.527341819,18.577,5383:1,48222,54.523076923,10766,50.306520528,69.12776992,2020,,,0.0,70.5,77.5,7.5,122.0,0.1283,0.1937,0.0866,0.53,Moderate Vulnerability,0.79,High Concern,5383.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,122.0,0.0,121.26560849524705,0.5813684594900063,155.5,0.0006096795510009168,255052.01830160475,58.13684594900062,0.060967955100091675
Freestone,8.1686429513,6.0,30.57325,37.0,19.3,,616,13.190578158,3820,19.4,23.238191236,55.53312,1801:1,49317,54.266487214,19808,48.096728595,66.476584578,2020,,,0.0,136.0,159.5,7.5,166.0,0.1248,0.188,0.085,0.84,Very High Vulnerability,0.97,Very High Concern,1801.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,166.0,0.0,165.00074598533615,0.8242386977576848,303.0,0.0006456952804677277,469261.59934220574,82.42386977576848,0.06456952804677277
Frio,10.49382716,4.0,20.40816,35.0,33.9,,504,10.601598654,1680,8.8,56.040756914,60.55713,1651:1,41038,75.711226675,19816,40.689341946,22.181564733,2020,,,0.0,141.0,164.0,5.0,225.0,0.1146,0.174,0.0756,0.99,Very High Vulnerability,0.99,Very High Concern,1651.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,225.0,0.0,223.64558943795564,0.6304617960691624,310.0,0.0006603456345917879,469451.12341302243,63.04617960691624,0.06603456345917878
Gaines,5.806010929,5.0,24.22715,31.0,22.0,,2038,26.682377586,2070,10.4,56.763308927,19.13784,5225:1,56321,55.731775181,20901,49.294292139,63.043478261,2020,,,0.0,204.0,248.0,12.5,470.0,0.1166,0.1765,0.0789,0.68,High Vulnerability,0.99,Very High Concern,5225.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,470.0,0.0,467.1707868259517,0.4366711398758798,464.5,0.0009380894762961516,495155.32551754045,43.66711398758798,0.09380894762961517
Galveston,8.540460387,245.0,73.12647,44.0,16.6,4.8056832428,6352,7.3784964223,53270,16.6,43.736549665,88.78629,1126:1,71959,46.062483038,337890,50.832519459,6.1498271595,2020,,,0.0,3054.0,2914.0,69.0,3888.0,0.1049,0.1574,0.0689,0.58,Moderate Vulnerability,0.73,High Concern,1126.0,1.0,large,very urban,23.690508852090353,1.0,4.8056832428,0.0,3888.0,0.0,3869.3155035519935,0.7892868899412462,6037.0,0.000754173812120024,8004786.03603281,78.92868899412461,0.07541738121200241
Garza,9.4562647754,1.0,15.31863,33.0,26.4,,154,13.774597496,710,10.5,,,,46490,75.274177468,6578,33.794466403,22.334004024,2020,,,0.0,33.5,49.0,5.0,48.0,0.1143,0.1758,0.0766,0.72,High Vulnerability,0.96,Very High Concern,,,small,very urban,23.690508852090353,1.0,6.019602497975,1.0,48.0,0.0,47.7110590800972,0.702143290170111,87.5,0.0005614871153202273,155836.16722905033,70.2143290170111,0.05614871153202273
Gillespie,7.4200913242,31.0,116.34016,51.0,15.7,,1009,17.814265537,3380,13.0,,55.9618,1787:1,61433,48.050248626,26804,51.298313685,53.653822925,2020,,,0.0,149.0,146.5,15.0,263.0,0.1008,0.1475,0.0669,0.36,Low Vulnerability,0.61,High Concern,1787.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,263.0,0.0,261.4168445430326,0.5699709223422773,310.5,0.0004889760704973624,635000.3992714299,56.99709223422773,0.04889760704973624
Glasscock,,0.0,0.0,43.0,13.3,,72,19.512195122,150,10.2,,0.0,1388:0,83330,36.102236422,1388,44.884726225,100.0,2020,,,0.0,22.5,22.5,0.0,18.0,0.1235,0.1873,0.0822,0.18,Very Low Vulnerability,0.81,Very High Concern,1388.0,0.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,18.0,0.0,17.89164715503645,1.2575700719464677,45.0,0.001368512153198357,32882.42628670141,125.75700719464677,0.13685121531983568
Goliad,6.6929133858,,,38.0,22.6,,194,11.533888228,1000,13.3,9.2780697563,13.18565,7584:1,55008,53.765846383,7584,50.474683544,100.0,2020,,,0.0,57.0,77.5,5.0,52.0,0.1134,0.1709,0.0762,0.58,Moderate Vulnerability,0.97,Very High Concern,7584.0,1.0,small,very rural,23.690508852090353,1.0,6.019602497975,1.0,52.0,0.0,51.6869806701053,1.1027922169376716,139.5,0.0007764285459891733,179668.81913425325,110.27922169376716,0.07764285459891733
Gonzales,8.6348287506,8.0,38.29034,39.0,25.3,,842,14.427690199,2520,12.3,37.569345181,52.81859,1893:1,49829,78.431372549,20826,49.50062422,65.279951532,2020,,,0.0,181.0,173.0,7.5,290.0,0.1134,0.1709,0.0762,0.9,Very High Vulnerability,0.98,Very High Concern,1893.0,1.0,medium,rural,23.690508852090353,1.0,6.019602497975,1.0,290.0,0.0,288.25431527558726,0.6279177462684431,361.5,0.0007327031328500848,493378.53735363367,62.79177462684431,0.07327031328500848
Gray,6.6788655078,9.0,40.1714,45.0,21.9,,773,13.081739719,3470,15.1,76.775759576,63.94154,1564:1,49121,60.178527151,21895,46.951358758,19.387619259,2020,,,0.0,191.0,234.5,0.0,268.0,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.95,Very High Concern,1564.0,1.0,medium,very urban,23.690508852090353,1.0,6.019602497975,1.0,268.0,0.0,266.3867465305427,0.7170026380351501,425.5,0.0008203141930994193,518703.6913165183,71.70026380351501,0.08203141930994193
Grayson,7.7920891568,62.0,47.27772,50.0,16.6,6.468305304,3866,11.914080557,21380,17.0,49.616861019,74.63188,1340:1,51403,53.677607836,133991,51.214633819,43.150475277,2020,,,0.0,1294.0,1254.0,17.5,1586.0,0.1317,0.1945,0.0881,0.66,High Vulnerability,0.79,High Concern,1340.0,1.0,large,urban,23.690508852090353,1.0,6.468305304,0.0,1586.0,0.0,1575.741267787856,0.8212008065363512,2565.5,0.0008082058721181396,3174314.9716004385,82.12008065363511,0.08082058721181397
