county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),CVAC level of concern for vaccination rollout,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,seg_missing_bool,OH__Low Vulnerability,OH__Moderate Vulnerability,OH__Very High Vulnerability,OH__Very Low Vulnerability,OH__Moderate Concern,OH__Very High Concern,OH__medium,OH__small
Lipscomb,5.3691275168,,,38.0,19.0,,224,27.757125155,430,13.0,,34.118050000000004,64249,67.213114754,2931,48.515864893,100.0,2023,,,,0.925,0.95,0.95,0.925,0.925,0.1241,0.1883,0.0824,0.46,0.87,2931.0,1.0,1,0,1,0,0,0,1,0,1
Llano,8.0576759966,15.0,68.31223,42.0,23.1,,489,14.399293286,3150,14.7,68.222322912,54.60005,61037,63.660762211,21978,51.305851306,45.179006269,2023,,,,0.9574468085106383,0.9645390070921984,0.9716312056737588,0.9574468085106383,0.9787234042553192,0.1264,0.1929,0.0847,0.47,0.76,1832.0,1.0,0,0,1,0,0,0,0,1,0
Lubbock,8.5707294907,258.0,81.96409,49.0,17.6,5.0146259925,6894,9.0741569484,45900,14.9,50.933616777,169.81978,57270,60.029784649,314451,50.614563159,11.335540166,2023,,,,0.909795812871543,0.927371413802016,0.9446885500129232,0.912121995347635,0.9072111656758852,0.109,0.1714,0.0711,0.75,0.74,589.0,1.0,0,0,0,0,0,0,0,0,0
Lynn,9.7276264591,5.0,82.98755,37.0,23.2,,250,14.95215311,910,15.4,,52.74262,50374,51.526479751,5688,47.55625879,56.720202874,2023,,,,0.875,0.890625,0.90625,0.890625,0.90625,0.1143,0.1758,0.0766,0.89,0.99,1896.0,1.0,1,0,0,1,0,0,1,0,1
Madison,8.0589254766,2.0,13.8629,42.0,23.4,,372,11.907810499,1950,13.6,50.343784446,29.15877,48251,72.359290671,13718,42.484327161,67.403395785,2023,,,,0.9597989949748744,0.9698492462311558,0.9748743718592964,0.964824120603015,0.9597989949748744,0.1225,0.1864,0.0827,0.84,0.96,3430.0,1.0,0,0,0,1,0,0,1,1,0
Martin,7.6452599388,1.0,17.19395,25.0,20.1,,396,20.700470465,660,11.7,,76.7607,69505,48.59375,5211,49.664171944,100.0,2023,,,,0.9239130434782608,0.9239130434782608,0.9565217391304348,0.9347826086956522,0.9239130434782608,0.1235,0.1873,0.0822,0.42,0.89,1303.0,1.0,1,0,1,0,0,0,1,0,1
Lampasas,6.0264900662,9.0,41.30525,24.0,19.4,,599,12.269561655,3020,14.3,27.811875028,44.93978,64401,53.117408907,22252,50.319072443,68.267520455,2023,,,,0.9251968503937008,0.9488188976377953,0.9409448818897638,0.9173228346456692,0.9133858267716536,0.1264,0.1929,0.0847,0.54,0.88,2225.0,1.0,0,0,1,0,0,0,1,1,0
Randall,7.9570268146,88.0,62.90252,51.0,10.8,5.8808267751,2960,8.4390591589,16120,11.9,49.911101825,69.51492,72082,41.689089489,143854,50.600608951,14.375647132,2023,,,,0.9466501240694788,0.9454094292803972,0.9503722084367244,0.9491315136476428,0.9416873449131512,0.1021,0.1521,0.0667,0.22,0.6,1439.0,1.0,0,1,0,0,0,0,0,0,0
Young,5.2062204192,16.0,89.3655,40.0,21.1,,595,13.853317811,2500,13.9,68.022147032,77.87729,53715,56.195244055,17977,49.819213439,33.568733154,2023,,,,0.947136563876652,0.9427312775330396,0.9691629955947136,0.9515418502202644,0.9559471365638766,0.1293,0.1898,0.087,0.55,0.84,1284.0,1.0,0,0,1,0,0,0,1,1,0
Real,6.5843621399,2.0,58.63383,35.0,29.7,,100,16.920473773,730,21.3,,106.15711,46907,65.425531915,2826,48.973814579,100.0,2023,,,,0.9615384615384616,0.9615384615384616,1.0,0.9615384615384616,1.0,0.107,0.1724,0.0705,0.72,0.93,942.0,1.0,1,0,0,0,0,0,1,0,1
Tom Green,8.3862770013,84.0,69.99417,52.0,16.5,5.228398459,3312,11.286804798,15990,13.5,40.663404541,112.21747,60750,51.60510692,119411,49.969433302,15.64087676,2023,,,,0.9721695129664768,0.9759645793801393,0.9822896900695762,0.9753320683111956,0.9728020240354206,0.1078,0.1675,0.0704,0.66,0.89,891.0,1.0,0,0,0,0,0,0,1,0,0
Travis,7.4831298567,1112.0,85.50538,55.0,13.8,4.0891632738,25866,9.0846190859,158120,12.6,49.586314182,119.67936,84519,50.130630438,1305154,49.213196297,5.463522171,2023,,,,0.8904997560465603,0.9200529727469158,0.9416602774099114,0.8953091238586464,0.8902906530982087,0.0916,0.1391,0.0588,0.38,0.69,836.0,1.0,0,1,0,0,0,0,0,0,0
Trinity,8.3248730964,2.0,13.43815,40.0,27.3,,335,11.290866195,2830,19.2,58.626081099,57.85781,46569,74.559082892,13827,51.131843495,77.236887213,2023,,,,0.88125,0.9,0.925,0.9,0.9,0.1365,0.206,0.093,0.8,0.97,1728.0,1.0,0,0,0,1,0,0,1,1,0
Tyler,8.4210526316,4.0,18.52624,35.0,23.3,,458,10.896978349,4240,19.7,53.281067373,54.78906,46955,65.136830103,20077,45.997908054,78.131030047,2023,,,,0.9324324324324323,0.9324324324324323,0.9369369369369368,0.9324324324324323,0.9369369369369368,0.1428,0.2169,0.0983,0.88,0.98,1825.0,1.0,0,0,0,1,0,0,1,1,0
Upton,8.3102493075,2.0,55.20287,18.0,20.9,,201,18.767507003,360,9.9,36.786570743,122.51149,49340,59.003831418,3265,49.862174579,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.65,0.96,816.0,1.0,0,0,0,0,0,0,1,0,1
Uvalde,7.0916905444,8.0,29.91549,37.0,31.1,,1042,14.400221117,4250,15.8,77.206461781,101.09588,48438,72.76794398,24729,50.592421853,31.384207536,2023,,,,0.967741935483871,0.956989247311828,0.9811827956989247,0.967741935483871,0.9489247311827956,0.107,0.1724,0.0705,0.95,0.98,989.0,1.0,0,0,0,1,0,0,1,1,0
Val Verde,6.5708778693,17.0,34.67406,31.0,27.8,3.4019391053,1966,14.105323576,7420,15.1,65.540514508,75.68749,50532,68.58968336,47564,48.631317803,10.157736451,2023,,,,0.9202363367799112,0.9335302806499262,0.9734121122599704,0.930576070901034,0.914327917282127,0.107,0.1724,0.0705,0.97,0.99,1321.0,1.0,0,0,0,1,0,0,1,0,0
Van Zandt,7.144530335,6.0,10.4288,41.0,19.1,6.2111801242,1768,13.065326633,8290,14.8,50.455415417,40.79967,59929,52.782512785,61275,50.64871481,75.018543525,2023,,,,0.9431818181818182,0.9375,0.9460227272727272,0.9460227272727272,0.9360795454545454,0.1285,0.1874,0.0874,0.56,0.89,2451.0,1.0,0,0,1,0,0,0,1,0,0
Walker,8.5135135135,21.0,29.10038,47.0,24.8,,1017,9.5197978096,10900,15.1,26.785320535,58.99175,43012,56.663710393,77977,41.846954871,45.582882657,2023,,,,0.9458041958041958,0.9388111888111887,0.9527972027972028,0.944055944055944,0.9388111888111887,0.1365,0.206,0.093,0.7,0.9,1695.0,1.0,0,0,0,0,0,0,1,0,0
Waller,7.5902566333,7.0,12.18408,47.0,17.7,6.0962333987,2367,16.812273599,6950,13.0,56.774232793,5.01832,65437,68.371351484,59781,50.076111139,61.641013772,2023,,,,0.9614485981308412,0.955607476635514,0.9661214953271028,0.9626168224299064,0.963785046728972,0.1114,0.1704,0.0738,0.83,0.9,19927.0,1.0,0,0,0,1,0,0,1,0,0
Ward,9.3111279334,2.0,16.53302,26.0,20.0,,613,16.863823934,1480,12.6,27.420688856,89.33357,58461,56.059938299,11194,49.267464713,27.88515669,2023,,,,0.9378531073446328,0.9322033898305084,0.943502824858757,0.9491525423728814,0.9378531073446328,0.1166,0.1765,0.0789,0.65,0.96,1119.0,1.0,0,0,0,0,0,0,1,1,0
Washington,8.0931263858,22.0,61.50233,52.0,19.8,7.1942446043,1082,13.927146351,4460,12.7,42.499055901,78.01398999999999,66601,60.25664528,35891,51.04065086,53.490717124,2023,,,,0.951219512195122,0.948509485094851,0.962059620596206,0.948509485094851,0.9376693766937668,0.1225,0.1864,0.0827,0.73,0.86,1282.0,1.0,0,0,0,0,0,0,1,1,0
Wharton,9.0703517588,17.0,40.78206,42.0,22.7,6.6820868671,1688,15.464956482,5990,14.4,38.010056694,83.89061,56522,67.04730832,41721,50.459001462,49.895833333,2023,,,,0.9645390070921984,0.9680851063829788,0.973404255319149,0.9680851063829788,0.9627659574468084,0.1114,0.1704,0.0738,0.88,0.96,1192.0,1.0,0,0,0,1,0,0,1,0,0
Wheeler,6.9915254237,1.0,20.21836,35.0,22.0,,253,20.063441713,840,16.1,31.430706712,101.48163,49282,54.737810488,4927,49.725999594,100.0,2023,,,,0.9852941176470588,0.9558823529411764,1.0,0.9852941176470588,0.9705882352941176,0.1241,0.1883,0.0824,0.7,0.91,985.0,1.0,0,0,0,0,0,0,1,0,1
Wichita,7.7820003455,110.0,82.57948,47.0,19.3,7.6250856751,3392,11.072302921,22270,16.8,43.970747554,140.69455,53148,56.779282631,130069,47.977611883,10.666920152,2023,,,,0.9666444296197464,0.971314209472982,0.9819879919946632,0.9733155436957972,0.9659773182121414,0.1296,0.2018,0.0855,0.82,0.83,711.0,1.0,0,0,0,1,0,0,1,0,0
Wilbarger,9.3892433911,4.0,31.86743,50.0,21.0,,368,13.208901651,2340,18.4,20.353131021,54.9839,48117,58.734402852,12731,50.490927657,21.891392686,2023,,,,0.9803921568627452,0.9607843137254902,0.9869281045751634,0.9803921568627452,0.954248366013072,0.1293,0.1898,0.087,0.91,0.93,1819.0,1.0,0,0,0,1,0,0,1,1,0
Williamson,7.2903772233,420.0,67.97711,56.0,7.3,4.139179925,13130,8.0369220976,61070,10.7,37.253358242,81.64522000000001,96653,27.378079956,643026,50.27323934,11.98994982,2023,,,,0.9390838786436644,0.9369422962522308,0.9505056513979774,0.9418203450327186,0.9352766210588936,0.0946,0.1402,0.061,0.2,0.58,1225.0,1.0,0,1,0,0,0,1,0,0,0
Wilson,7.4371321562,22.0,42.28899,41.0,13.4,,1663,12.900473198,5400,10.8,43.244644874,52.67573,78794,41.408195608,51257,49.556158183,85.861410131,2023,,,,0.9750415973377704,0.9700499168053244,0.978369384359401,0.9767054908485856,0.9733777038269552,0.1134,0.1709,0.0762,0.44,0.78,1898.0,1.0,0,0,1,0,0,0,0,0,0
Winkler,9.6511627907,2.0,25.35818,25.0,21.6,,422,17.760942761,950,12.1,15.775255237,53.94471,62477,60.727056019,7415,47.943358058,18.129395218,2023,,,,0.9402985074626866,0.9029850746268656,0.9850746268656716,0.9552238805970148,0.9552238805970148,0.1166,0.1765,0.0789,0.65,0.99,1854.0,1.0,0,0,0,0,0,0,1,0,1
Wise,6.2408223201,28.0,39.39002,48.0,13.7,5.2299368801,2299,12.767257178,9260,13.6,62.741026339,99.00438,77668,49.338612436,71714,49.606771342,72.107497421,2023,,,,0.9154518950437318,0.9300291545189504,0.9446064139941692,0.9256559766763848,0.922740524781341,0.1293,0.1898,0.087,0.58,0.81,1010.0,1.0,0,0,1,0,0,0,1,0,0
Yoakum,6.0941828255,2.0,22.98322,20.0,19.0,,792,26.568265683,1160,13.4,23.628617078,78.87472,66816,63.653939101,7607,48.968055738,37.327071963,2023,,,,0.911504424778761,0.9292035398230089,0.9557522123893806,0.9203539823008848,0.911504424778761,0.1143,0.1758,0.0766,0.49,0.93,1268.0,1.0,0,0,1,0,0,0,1,0,1
Titus,6.8019093079,12.0,36.44536,38.0,20.6,,1486,15.671799198,4680,14.3,30.298536395,128.27502,49513,70.286123033,31183,50.768046692,50.556689553,2023,,,,0.9668615984405458,0.9649122807017544,0.9844054580896686,0.97270955165692,0.97270955165692,0.1283,0.1937,0.0866,0.89,0.92,780.0,1.0,0,0,0,1,0,0,1,1,0
Terry,9.4296577947,5.0,41.04079,41.0,31.0,,553,16.581709145,2140,17.2,36.647524804,34.03097,42225,80.792261631,11754,46.29913221,24.669986562,2023,,,,0.9183673469387756,0.9319727891156464,0.9591836734693876,0.9183673469387756,0.91156462585034,0.1143,0.1758,0.0766,0.99,0.99,2939.0,1.0,0,0,0,1,0,0,1,1,0
Terrell,,0.0,0.0,11.0,21.4,,27,20.454545455,80,9.1,,138.12155,44343,57.024793388,724,49.171270718,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1166,0.1765,0.0789,0.47,0.91,724.0,1.0,1,0,1,0,0,0,1,0,1
Reeves,7.9521463758,5.0,31.34993,33.0,26.3,,495,13.506139154,1850,11.9,53.607494754,48.31918,46275,66.129032258,14487,39.131635259,14.496118407,2023,,,,0.859375,0.875,0.96875,0.859375,0.8541666666666666,0.1166,0.1765,0.0789,0.78,0.98,2070.0,1.0,0,0,0,0,0,0,1,1,0
Refugio,8.4837545126,1.0,14.54122,31.0,28.3,,183,11.656050955,1110,15.8,49.839105961,74.00829,46695,62.870890136,6756,50.651272943,60.679940404,2023,,,,0.9195402298850576,0.9310344827586208,0.942528735632184,0.942528735632184,0.9310344827586208,0.1183,0.18,0.0772,0.94,0.99,1351.0,1.0,0,0,0,1,0,0,1,0,1
Roberts,,0.0,0.0,50.0,9.1,,30,15.075376884,100,12.8,,125.47051,73224,36.41025641,797,50.313676286,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.09,0.67,797.0,1.0,1,0,0,0,1,0,0,0,1
Rockwall,7.7597840756,78.0,70.98136,54.0,6.9,3.4857219466,2959,9.4691030113,8920,8.8,45.663801956,97.95413,120696,26.775269493,116381,50.153375551,16.035845131,2023,,,,0.9302569480859988,0.9302569480859988,0.9396958573675932,0.9318300996329312,0.9307813319349764,0.1122,0.1653,0.0743,0.11,0.51,1021.0,1.0,0,0,0,0,1,1,0,0,0
Runnels,7.6523994812,7.0,67.30122,42.0,23.1,,380,15.079365079,1420,13.8,33.30775087,110.63059,48190,58.574277168,9943,48.677461531,40.758023045,2023,,,,0.9710144927536232,0.9710144927536232,0.9855072463768116,0.9710144927536232,0.9637681159420288,0.1278,0.1901,0.086,0.54,0.92,904.0,1.0,0,0,1,0,0,0,1,1,0
Rusk,7.6757532281,11.0,20.24888,47.0,23.8,5.0810549238,1582,13.087359365,7310,13.5,25.081078958,47.39965,53186,65.445321308,52743,46.324630757,65.872867054,2023,,,,0.9481765834932822,0.963531669865643,0.9750479846449136,0.9539347408829176,0.9520153550863724,0.1282,0.1918,0.0871,0.8,0.94,2110.0,1.0,0,0,0,0,0,0,1,0,0
Sabine,8.2517482517,2.0,19.03493,40.0,27.6,,256,13.319458897,2180,20.8,22.881532285,139.45612,46233,58.810572687,10039,49.825679849,100.0,2023,,,,0.8571428571428571,0.8991596638655462,0.907563025210084,0.8487394957983193,0.8739495798319328,0.1428,0.2169,0.0983,0.53,0.93,717.0,1.0,0,0,1,0,0,0,1,1,0
San Jacinto,9.2156862745,2.0,6.82571,44.0,27.7,,909,14.382911392,4710,16.5,25.637641304,10.76117,52302,64.828183656,27878,49.6592295,100.0,2023,,,,0.9754098360655736,0.9672131147540984,0.9795081967213116,0.9795081967213116,0.9754098360655736,0.1365,0.206,0.093,0.69,0.89,9293.0,1.0,0,0,0,0,0,0,1,1,0
San Patricio,8.8519233625,18.0,26.838030000000003,44.0,24.1,4.7754066557,2090,11.616919571,10840,16.2,42.271461259,70.3023,58227,68.104943625,69699,49.214479404,19.650021604,2023,,,,0.9713679745493108,0.9703075291622482,0.9787910922587488,0.9713679745493108,0.9724284199363732,0.1183,0.18,0.0772,0.83,0.97,1422.0,1.0,0,0,0,1,0,0,1,0,0
San Saba,5.5944055944,2.0,33.11807,28.0,27.3,,206,17.038875103,860,14.3,,68.64596,45437,71.23015873,5827,45.769692809,49.355733159,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1264,0.1929,0.0847,0.73,0.97,1457.0,1.0,1,0,0,0,0,0,1,0,1
Reagan,8.7058823529,1.0,26.08923,24.0,18.0,,257,22.041166381,450,12.0,,92.22256,65162,66.666666667,3253,46.326467876,13.305613306,2023,,,,0.9855072463768116,0.9565217391304348,0.9855072463768116,0.9855072463768116,0.9710144927536232,0.1235,0.1873,0.0822,0.48,0.94,1084.0,1.0,1,0,1,0,0,0,1,0,1
Schleicher,6.8783068783,,,32.0,21.6,,163,24.148148148,390,13.6,,41.16921,52408,70.057581574,2429,49.567723343,100.0,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.59,0.96,2429.0,1.0,1,0,1,0,0,0,1,0,1
Shackelford,6.22406639,,,42.0,18.8,,136,17.280813215,470,14.2,,93.39975,61351,51.690821256,3212,50.311332503,100.0,2023,,,,0.9333333333333332,0.9777777777777776,0.9777777777777776,0.9333333333333332,0.9333333333333332,0.1278,0.1901,0.086,0.69,0.72,1071.0,1.0,1,0,0,0,0,0,0,0,1
Shelby,8.1940481044,5.0,20.06823,43.0,29.2,,1032,15.992561599,4500,17.8,30.449629758,104.4321,43244,72.362787077,23939,50.043861481,79.432568375,2023,,,,0.9461756373937678,0.9461756373937678,0.9461756373937678,0.9461756373937678,0.9461756373937678,0.1428,0.2169,0.0983,0.95,0.99,958.0,1.0,0,0,0,1,0,0,1,1,0
Sherman,5.4054054054,,,39.0,17.2,,274,32.696897375,350,11.7,,35.73981,62557,60.0,2798,47.784131523,100.0,2023,,,,0.8857142857142857,0.9142857142857144,0.9428571428571428,0.9,0.8857142857142857,0.1241,0.1883,0.0824,0.46,0.87,2798.0,1.0,1,0,1,0,0,0,1,0,1
Smith,7.7431539188,236.0,100.08227,53.0,17.8,7.6468380559,6716,11.541501976,32930,14.3,41.227750129,166.11435999999998,62903,64.873837981,237186,51.508942349,31.60780873,2023,,,,0.9299826689774696,0.9285961871750432,0.9462738301559792,0.9341421143847488,0.9306759098786828,0.116,0.1766,0.0768,0.75,0.67,602.0,1.0,0,0,0,0,0,0,0,0,0
Starr,8.9909973109,16.0,24.89652,36.0,40.6,3.4005894355,2921,14.035846427,15100,23.6,,71.15929,33535,90.943331621,66049,50.862238641,23.705878494,2023,,,,0.9458937198067632,0.957487922705314,0.9893719806763284,0.9478260869565216,0.9458937198067632,0.1146,0.1867,0.0742,0.98,1.0,1405.0,1.0,1,0,0,1,0,0,1,0,0
Stephens,8.4269662921,3.0,32.14056,38.0,27.4,,302,14.56123433,1590,17.0,47.617133824,87.21247,46064,63.05278174,9173,46.898506486,39.366562825,2023,,,,0.9361702127659576,0.9148936170212766,0.946808510638298,0.946808510638298,0.9361702127659576,0.1278,0.1901,0.086,0.88,0.86,1147.0,1.0,0,0,0,1,0,0,1,0,1
Sterling,,0.0,0.0,59.0,16.1,,78,19.897959184,100,7.6,,72.4113,69212,39.50617284,1381,49.529326575,100.0,2023,,,,0.8518518518518519,0.8888888888888888,0.8518518518518519,0.8888888888888888,0.8888888888888888,0.1235,0.1873,0.0822,0.41,0.8,1381.0,1.0,1,0,1,0,0,0,1,0,1
Stonewall,,1.0,74.18398,11.0,22.7,,65,20.440251572,180,12.5,,493.01561,49813,57.276995305,1217,49.71240756,100.0,2023,,,,0.9285714285714286,0.9285714285714286,1.0,0.9285714285714286,0.8571428571428571,0.1278,0.1901,0.086,0.32,0.79,203.0,1.0,1,1,0,0,0,0,0,0,1
Swisher,9.3959731544,1.0,13.62398,28.0,29.4,,298,16.817155756,1300,17.6,25.487165234,42.80822,45509,72.860962567,7008,46.104452055,37.573211103,2023,,,,0.9315068493150684,0.9452054794520548,0.958904109589041,0.9452054794520548,0.9315068493150684,0.1241,0.1883,0.0824,0.97,1.0,2336.0,1.0,0,0,0,1,0,0,1,0,1
Tarrant,8.439296245,1244.0,58.58675,51.0,15.3,6.1974459625,69407,12.282250929,272440,13.1,48.418934656,103.31642,71399,58.57084249,2126477,50.896858983,1.2882013273,2023,,,,0.9181181765147096,0.9238686557213102,0.9451204267022252,0.9237436453037752,0.9133677806483874,0.1069,0.1641,0.0701,0.55,0.73,968.0,1.0,0,0,1,0,0,0,0,0,0
Taylor,9.1125586608,99.0,71.12069,46.0,20.6,5.1831617287,2951,8.3592997564,20460,14.9,38.960543609,180.00921,53820,54.881012234,143326,51.08912549,16.033488966,2023,,,,0.960482985729967,0.968715697036224,0.973655323819978,0.9621295279912184,0.960482985729967,0.1178,0.1846,0.0776,0.69,0.78,556.0,1.0,0,0,0,0,0,0,0,0,0
Johnson,6.8209583277,78.0,43.43589,49.0,12.8,6.3472563473,6538,13.608642258,22190,12.9,44.900670064,72.61854,76226,49.06062587,187280,49.832870568,37.874170167,2023,,,,0.9382142857142856,0.9407142857142856,0.9507142857142856,0.9432142857142856,0.9414285714285714,0.1346,0.1961,0.0907,0.51,0.73,1377.0,1.0,0,0,1,0,0,0,0,0,0
Dimmit,7.8651685393,2.0,20.15113,40.0,36.5,,318,11.418312388,2370,23.1,,94.41756,41838,82.381413359,8473,51.091703057,39.475790316,2023,,,,1.0,1.0,1.0,1.0,1.0,0.107,0.1724,0.0705,1.0,0.99,1059.0,1.0,1,0,0,1,0,0,1,0,1
Jim Hogg,7.9766536965,1.0,19.29012,38.0,37.1,,181,11.536010198,1020,19.7,,,37454,87.04028021,4801,48.052489065,17.396226415,2023,,,,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.9836065573770492,0.1146,0.1867,0.0742,0.99,1.0,,,1,0,0,1,0,0,1,0,1
Camp,6.6396761134,12.0,91.88361,38.0,26.0,,463,13.541971337,2160,16.7,26.539211383,47.55866,51024,78.355347252,12616,51.077996195,61.478912991,2023,,,,0.9760479041916168,0.9760479041916168,0.9820359281437124,0.9700598802395208,0.9820359281437124,0.1285,0.1874,0.0874,0.9,0.98,2103.0,1.0,0,0,0,1,0,0,1,1,0
Cass,8.8337684943,7.0,23.42783,42.0,29.9,,741,11.026785714,5230,17.4,30.386327196,59.523810000000005,42896,61.835205993,28560,51.37605042,74.011948529,2023,,,,0.9461756373937678,0.9405099150141644,0.9490084985835694,0.9490084985835694,0.9461756373937678,0.1356,0.2056,0.0926,0.78,0.98,1680.0,1.0,0,0,0,0,0,0,1,1,0
Castro,7.874015748,2.0,27.04164,28.0,21.0,,401,18.607888631,820,10.9,,54.24464,62236,63.929440389,7374,48.630322756,45.757876457,2023,,,,0.9772727272727272,0.9659090909090908,0.9886363636363636,0.9659090909090908,0.9772727272727272,0.1241,0.1883,0.0824,0.78,0.99,1844.0,1.0,1,0,0,0,0,0,1,0,1
Cherokee,7.6804619827,22.0,41.60757,44.0,25.1,8.3349486335,2107,15.681750521,7630,14.6,38.547949571,60.66891999999999,48664,66.013254924,51097,48.456856567,63.048480677,2023,,,,0.976627712854758,0.9749582637729548,0.9849749582637728,0.9816360601001668,0.979966611018364,0.1282,0.1918,0.0871,0.92,0.94,1648.0,1.0,0,0,0,1,0,0,1,0,0
Childress,8.8531187123,10.0,139.9972,29.0,24.0,,182,13.197969543,990,13.7,,133.61045,42758,63.791374122,6736,38.331353919,33.148700469,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.75,0.92,748.0,1.0,1,0,0,0,0,0,1,0,1
Clay,5.0083472454,4.0,37.91469,49.0,15.1,,284,13.264829519,1580,15.1,,48.7187,60973,48.068669528,10263,49.741790899,74.600074405,2023,,,,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.1293,0.1898,0.087,0.32,0.68,2053.0,1.0,1,1,0,0,0,0,0,1,0
Cochran,6.8965517241,1.0,34.51847,25.0,31.4,,156,20.526315789,540,19.0,,79.49126,42274,71.10799439,2516,49.682034976,100.0,2023,,,,0.903846153846154,0.9230769230769232,0.9230769230769232,0.903846153846154,0.9230769230769232,0.1143,0.1758,0.0766,0.86,0.99,1258.0,1.0,1,0,0,1,0,0,1,0,1
Coleman,10.093457944,5.0,61.72839999999999,26.0,31.8,,204,12.049616066,1370,16.6,39.690527228,64.64124,42253,66.587490103,7735,49.437621202,51.545812254,2023,,,,0.891566265060241,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.1278,0.1901,0.086,0.42,0.94,1547.0,1.0,0,0,1,0,0,0,1,0,1
Collin,7.4898187284,1050.0,97.94146,59.0,7.9,4.3124346118,23811,8.1150717239,109310,10.9,30.992999793,88.78177,102119,26.420675929,1109462,50.360805508,5.2427266371,2023,,,,0.9399698340874812,0.9349019607843138,0.947209653092006,0.9423227752639516,0.9350829562594268,0.083,0.1234,0.0542,0.15,0.49,1126.0,1.0,0,0,0,0,1,1,0,0,0
Collingsworth,7.7981651376,1.0,34.75843,12.0,27.1,,173,22.496749025,450,15.4,,152.96367,45734,65.498154982,2615,51.510516252,100.0,2023,,,,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.1241,0.1883,0.0824,0.89,0.98,654.0,1.0,1,0,0,1,0,0,1,0,1
Colorado,8.5201793722,10.0,46.27487,43.0,21.8,,813,15.64665127,2390,11.2,15.797765604,38.77848,62004,62.854686156,20630,49.738245274,62.613777906,2023,,,,0.9771863117870724,0.9695817490494296,0.9809885931558936,0.973384030418251,0.9695817490494296,0.1114,0.1704,0.0738,0.68,0.93,2579.0,1.0,0,0,0,0,0,0,1,1,0
Comanche,6.8093385214,7.0,50.90909,29.0,24.7,,443,14.090330789,1970,14.5,,65.33575,49076,65.346956152,13775,49.793103448,71.461285244,2023,,,,0.9825581395348836,0.9883720930232558,0.994186046511628,0.9883720930232558,0.9883720930232558,0.1278,0.1901,0.086,0.73,0.92,1531.0,1.0,1,0,0,0,0,0,1,1,0
Concho,7.9545454545,1.0,35.37319,42.0,25.6,,89,16.920152091,420,13.8,,59.86232,48563,65.274725275,3341,45.794672254,100.0,2023,,,,0.9642857142857144,0.9285714285714286,0.9642857142857144,0.9285714285714286,0.9285714285714286,0.1235,0.1873,0.0822,0.43,0.96,1671.0,1.0,1,0,1,0,0,0,1,0,1
Cooke,6.1497326203,13.0,31.40628,45.0,19.3,,1527,15.597548519,5980,14.8,60.594965393,75.7504,58060,53.226044589,42244,50.246188808,59.03426386,2023,,,,0.9234972677595628,0.9562841530054644,0.9672131147540984,0.9289617486338798,0.930783242258652,0.1317,0.1945,0.0881,0.62,0.85,1320.0,1.0,0,0,0,0,0,0,1,0,0
Coryell,8.6995117621,13.0,16.94098,29.0,17.9,7.1075401731,1475,8.5161662818,11480,15.2,36.323802793,55.79827,59718,57.453682337,84232,50.010684775,19.423515679,2023,,,,0.9643835616438357,0.96986301369863,0.9753424657534246,0.9684931506849316,0.9643835616438357,0.1264,0.1929,0.0847,0.78,0.82,1792.0,1.0,0,0,0,0,0,0,1,0,0
Crane,8.9820359281,2.0,41.97272,14.0,17.9,,290,20.265548567,490,10.4,,21.36752,63555,54.959053685,4680,49.081196581,10.697142857,2023,,,,0.8636363636363636,0.9431818181818182,0.9545454545454546,0.8977272727272727,0.9318181818181818,0.1166,0.1765,0.0789,0.47,0.93,4680.0,1.0,1,0,1,0,0,0,1,0,1
Crockett,9.1194968553,2.0,56.9314,18.0,22.0,,186,20.43956044,490,14.5,,32.59452,53159,53.141361257,3068,49.380704042,22.748050551,2023,,,,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.69,0.9,3068.0,1.0,1,0,0,0,0,0,1,0,1
