county_name,% Low Birthweight,# Primary Care Physicians,Primary Care Physicians Rate,% Vaccinated Flu,% Children in Poverty,Infant Mortality Rate,# Uninsured Children,% Uninsured Children,# Food Insecure,% Food Insecure,Segregation index_b,Other Primary Care Provider Rate,Other Primary Care Provider Ratio (str),Median Household Income,% Enrolled in Free or Reduced Lunch,Population,% Female,% Rural,year,% Broadband Access,% Less Than 18 Years of Age,mmr_doses_0_24_months,mmr_doses_2_8_years,mmr_doses_9_17_years,live_births,kin_DTP_cov,kin_HepA_cov,kin_HepB_cov,kin_mmr_cov,kin_polio_cov,kin_varic_cov,Estimated hesitant,Estimated hesitant or unsure,Estimated strongly hesitant,Social Vulnerability Index (SVI),SVI Category,CVAC level of concern for vaccination rollout,CVAC Level Of Concern,other_pc_provider_ratio_numerator,other_pc_provider_ratio_denominator,pop_tertiles,rural_pop_quartiles,%_pop_youth_imputed,%_pop_youth_imputed_yes_no,imr_imputed,imr_imputed_yes_no,live_births_imputed,live_births_imputed_yes_no,pop_0_24mos,mmr_dose_rate_0_24_months,mmr_doses_<18yrs,#_pop_youth_imputed,mmr_dose_rate_<18yrs,seg_missing_bool,segregation_imputed,segregation_imputed_yes_no
Brewster,5.5467511886,9.0,97.43423,13.0,20.8,,273,15.61784897,1460,15.8,,95.2381,1050:1,51197,56.625441696,9450,48.497354497,34.867850953,2023,75.8404454285,,37.5,59.5,2.5,,0.8939393939393939,0.9242424242424242,0.9242424242424242,0.8939393939393939,0.8939393939393939,0.8787878787878788,0.1166,0.1765,0.0789,0.66,High Vulnerability,0.84,Very High Concern,1050.0,1.0,medium,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,17.66982760590909,99.5,221787.17391284998,0.04486282874008664,True,41.965456189,1.0
Briscoe,,1.0,67.2495,34.0,24.3,,61,19.365079365,210,15.4,,71.27584,1403:1,49905,52.480417755,1403,48.966500356,100.0,2023,70.49912988450001,,20.0,20.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.46,Moderate Vulnerability,0.95,Very High Concern,1403.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,9.423908056484848,40.0,32927.767724838995,0.12147801920330628,True,41.965456189,1.0
Brooks,8.4432717678,,,39.0,45.6,,181,9.4516971279,1700,23.9,,14.29797,6994:1,33460,85.883171071,6994,48.827566486,31.759656652,2023,62.454783686,,76.5,87.0,10.0,,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.0992,0.1603,0.0642,1.0,Very High Vulnerability,0.99,Very High Concern,6994.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,36.046448316054544,173.5,164145.97823772198,0.10569859941906783,True,41.965456189,1.0
Brown,8.3661065427,21.0,55.80209,43.0,22.3,7.5839653304,783,9.7740606666,5680,15.0,52.518803697,91.64223,1091:1,48803,58.127235962,38192,50.201612903,40.40046187,2023,77.1913551305,,273.0,416.0,27.5,,0.9610091743119266,0.9564220183486238,0.9655963302752294,0.9610091743119266,0.9610091743119266,0.9564220183486238,0.1278,0.1901,0.086,0.63,High Vulnerability,0.72,High Concern,1091.0,1.0,large,urban,23.469542212999997,1.0,7.5839653304,0.0,213.5,1.0,211.8808234019596,128.84601617867563,716.5,896348.7561988959,0.0799354040539341,False,52.518803697,0.0
Burleson,9.2682926829,7.0,37.80923,46.0,20.7,,519,12.714355708,2440,13.4,27.821782098,49.85873,2006:1,57469,60.883977901,18051,50.39056008,76.65677547,2023,74.7106892335,,166.0,236.0,22.5,,0.9736842105263158,0.9824561403508772,0.9824561403508772,0.9824561403508772,0.9780701754385964,0.9736842105263158,0.1225,0.1864,0.0827,0.61,High Vulnerability,0.83,Very High Concern,2006.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,78.21843686882424,424.5,423648.70648686297,0.100200943257964,False,27.821782098,0.0
Burnet,7.132374523,21.0,42.29352,50.0,16.3,,1612,15.097873935,5760,12.1,70.950903274,76.53962,1307:1,72510,60.967831392,50954,50.716332378,55.67251462,2023,81.27549574700001,,370.0,420.0,44.5,,0.9158316633266532,0.9138276553106212,0.9278557114228456,0.9238476953907816,0.9218436873747496,0.9218436873747496,0.1264,0.1929,0.0847,0.53,Moderate Vulnerability,0.7,High Concern,1307.0,1.0,large,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,174.3422990449697,834.5,1195867.0539212017,0.06978200438449297,False,70.950903274,0.0
Caldwell,8.7528459398,11.0,25.011940000000003,44.0,19.4,5.6038105912,1460,14.218932606,5930,13.9,39.033710301,42.74326,2340:1,60063,77.938767796,46791,49.141929003,42.292334367,2023,73.4901027,,552.0,584.0,57.0,,0.966796875,0.96875,0.986328125,0.98046875,0.974609375,0.96484375,0.124,0.188,0.0827,0.87,Very High Vulnerability,0.97,Very High Concern,2340.0,1.0,large,urban,23.469542212999997,1.0,5.6038105912,0.0,213.5,1.0,212.3035864387788,260.0050282990288,1193.0,1098163.349688483,0.10863593292732084,False,39.033710301,0.0
Calhoun,7.0351758794,10.0,47.61678,37.0,22.1,,704,13.606494009,2580,12.0,39.015376493,81.10711,1233:1,70662,59.27737028,19727,48.299285244,44.731303494,2023,79.13131449650001,,202.5,266.0,18.5,,0.9795081967213116,0.9754098360655736,0.9836065573770492,0.9795081967213116,0.9795081967213116,0.9795081967213116,0.1065,0.1663,0.0699,0.86,Very High Vulnerability,0.88,Very High Concern,1233.0,1.0,medium,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,95.41706907190908,487.0,462983.65923585097,0.10518729771236154,False,39.015376493,0.0
Callahan,11.451135242,2.0,14.17434,41.0,19.1,,373,12.036140691,1940,13.9,,63.76196,1568:1,56708,49.699398798,14115,50.442791357,72.179562906,2023,73.8232411855,,129.0,134.5,10.0,,0.9239130434782608,0.9239130434782608,0.9239130434782608,0.9184782608695652,0.9293478260869564,0.9130434782608696,0.1278,0.1901,0.086,0.3,Low Vulnerability,0.8,High Concern,1568.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,60.78420696432727,273.5,331272.588336495,0.0825604078421932,True,41.965456189,1.0
Cameron,8.3524870983,219.0,51.62903,44.0,32.6,5.0383674846,16733,13.312594973,75390,17.9,80.079373763,88.8828,1125:1,46436,85.421696284,423029,50.809518969,8.4208064596,2023,60.254332946999995,,5417.0,6974.0,9674.0,,0.9878858929269244,0.9867135599843688,0.9910121141070732,0.981242672919109,0.9898397811645174,0.988081281750684,0.105,0.1701,0.0683,0.98,Very High Vulnerability,0.98,Very High Concern,1125.0,1.0,large,very urban,23.469542212999997,1.0,5.0383674846,0.0,213.5,1.0,212.4243085420379,2550.0847982885152,22065.0,9928296.972823177,0.2222435535560503,False,80.079373763,0.0
Camp,6.6396761134,12.0,91.88361,38.0,26.0,,463,13.541971337,2160,16.7,26.539211383,47.55866,2103:1,51024,78.355347252,12616,51.077996195,61.478912991,2023,70.4509258315,,130.0,161.0,15.0,,0.9760479041916168,0.9760479041916168,0.9820359281437124,0.9820359281437124,0.9700598802395208,0.9820359281437124,0.1285,0.1874,0.0874,0.9,Very High Vulnerability,0.98,Very High Concern,2103.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,61.25540236715151,306.0,296091.744559208,0.10334634640203914,False,26.539211383,0.0
Carson,5.540166205,,,52.0,13.0,,212,14.887640449,660,11.0,,174.03411,575:1,66548,34.605597964,5746,49.808562478,95.195729537,2023,77.4351827415,,45.5,45.5,5.0,,0.9523809523809524,0.9642857142857144,0.9761904761904762,0.9523809523809524,0.9523809523809524,0.9404761904761904,0.1241,0.1883,0.0824,0.03,Very Low Vulnerability,0.6,High Concern,575.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,21.43939082850303,96.0,134855.98955589798,0.07118704947117524,True,41.965456189,1.0
Cass,8.8337684943,7.0,23.42783,42.0,29.9,,741,11.026785714,5230,17.4,30.386327196,59.523810000000005,1680:1,42896,61.835205993,28560,51.37605042,74.011948529,2023,72.372566336,,186.0,252.0,22.5,,0.9461756373937678,0.9405099150141644,0.9490084985835694,0.9490084985835694,0.9490084985835694,0.9461756373937678,0.1356,0.2056,0.0926,0.78,High Vulnerability,0.98,Very High Concern,1680.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,87.64234492530909,460.5,670290.1256032799,0.06870159389347069,False,30.386327196,0.0
Castro,7.874015748,2.0,27.04164,28.0,21.0,,401,18.607888631,820,10.9,,54.24464,1844:1,62236,63.929440389,7374,48.630322756,45.757876457,2023,71.0629712075,,108.5,114.5,19.5,,0.9772727272727272,0.9659090909090908,0.9886363636363636,0.9772727272727272,0.9659090909090908,0.9772727272727272,0.1241,0.1883,0.0824,0.78,High Vulnerability,0.99,Very High Concern,1844.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,51.1247012064303,242.5,173064.40427866197,0.14012124619776542,True,41.965456189,1.0
Chambers,7.5555555556,7.0,15.35424,36.0,12.7,,1420,10.525535542,6170,14.5,15.136777295,53.207820000000005,1879:1,89767,34.471023922,48865,49.444387598,45.720310007,2023,85.094121194,,539.0,725.0,37.0,,0.9616438356164384,0.9547945205479452,0.9684931506849316,0.9575342465753424,0.963013698630137,0.952054794520548,0.1377,0.2028,0.0929,0.41,Moderate Vulnerability,0.79,High Concern,1879.0,1.0,large,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,253.97432212226664,1301.0,1146839.1802382448,0.1134422351815474,False,15.136777295,0.0
Cherokee,7.6804619827,22.0,41.60757,44.0,25.1,8.3349486335,2107,15.681750521,7630,14.6,38.547949571,60.66891999999999,1648:1,48664,66.013254924,51097,48.456856567,63.048480677,2023,75.8659357725,,506.0,674.0,24.5,,0.976627712854758,0.9749582637729548,0.9849749582637728,0.9849749582637728,0.9816360601001668,0.979966611018364,0.1282,0.1918,0.0871,0.92,Very High Vulnerability,0.94,Very High Concern,1648.0,1.0,large,rural,23.469542212999997,1.0,8.3349486335,0.0,213.5,1.0,211.72048846674775,238.9943475307403,1204.5,1199223.1984576609,0.10044001830094061,False,38.547949571,0.0
Childress,8.8531187123,10.0,139.9972,29.0,24.0,,182,13.197969543,990,13.7,,133.61045,748:1,42758,63.791374122,6736,38.331353919,33.148700469,2023,75.422178165,,41.0,62.5,2.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.1241,0.1883,0.0824,0.75,High Vulnerability,0.92,Very High Concern,748.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,19.31901151579394,106.0,158090.836346768,0.0670500596046515,True,41.965456189,1.0
Clay,5.0083472454,4.0,37.91469,49.0,15.1,,284,13.264829519,1580,15.1,,48.7187,2053:1,60973,48.068669528,10263,49.741790899,74.600074405,2023,77.226187781,,76.0,83.5,7.5,,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.9626168224299064,0.1293,0.1898,0.087,0.32,Low Vulnerability,0.68,High Concern,2053.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,35.810850614642426,167.0,240867.91173201895,0.06933260590800415,True,41.965456189,1.0
Cochran,6.8965517241,1.0,34.51847,25.0,31.4,,156,20.526315789,540,19.0,,79.49126,1258:1,42274,71.10799439,2516,49.682034976,100.0,2023,68.932211401,,27.5,42.5,5.0,,0.903846153846154,0.9230769230769232,0.9230769230769232,0.903846153846154,0.903846153846154,0.9230769230769232,0.1143,0.1758,0.0766,0.86,Very High Vulnerability,0.99,Very High Concern,1258.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,12.957873577666668,75.0,59049.368207907995,0.1270123665606906,True,41.965456189,1.0
Coke,6.9387755102,,,51.0,22.4,,129,18.117977528,510,15.5,,0.0,3321:0,46767,56.910569106,3321,51.099066546,100.0,2023,71.105858132,,27.5,33.5,2.5,,0.9090909090909092,0.8787878787878788,0.8787878787878788,0.9090909090909092,0.9090909090909092,0.9090909090909092,0.1235,0.1873,0.0822,0.62,High Vulnerability,0.91,Very High Concern,3321.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,12.957873577666668,63.5,77942.34968937299,0.08147047176928755,True,41.965456189,1.0
Coleman,10.093457944,5.0,61.72839999999999,26.0,31.8,,204,12.049616066,1370,16.6,39.690527228,64.64124,1547:1,42253,66.587490103,7735,49.437621202,51.545812254,2023,73.481429445,,61.0,45.5,5.0,,0.891566265060241,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.9156626506024096,0.1278,0.1901,0.086,0.42,Moderate Vulnerability,0.94,Very High Concern,1547.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,28.742919572278787,111.5,181536.90901755498,0.06142001679075506,False,39.690527228,0.0
Collin,7.4898187284,1050.0,97.94146,59.0,7.9,4.3124346118,23811,8.1150717239,109310,10.9,30.992999793,88.78177,1126:1,102119,26.420675929,1109462,50.360805508,5.2427266371,2023,93.4957124165,,8177.0,10696.0,1594.0,,0.9399698340874812,0.9349019607843138,0.947209653092006,0.941659125188537,0.9423227752639516,0.9350829562594268,0.083,0.1234,0.0542,0.15,Very Low Vulnerability,0.49,Moderate Concern,1126.0,1.0,large,very urban,23.469542212999997,1.0,4.3124346118,0.0,213.5,1.0,212.5792952103807,3846.564639283224,20467.0,26038565.2427194,0.07860264115636227,False,30.992999793,0.0
Collingsworth,7.7981651376,1.0,34.75843,12.0,27.1,,173,22.496749025,450,15.4,,152.96367,654:1,45734,65.498154982,2615,51.510516252,100.0,2023,68.40805059050001,,25.0,33.5,0.0,,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.9032258064516128,0.1241,0.1883,0.0824,0.89,Very High Vulnerability,0.98,Very High Concern,654.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,11.779885070606062,58.5,61372.852886994995,0.09531901687496142,True,41.965456189,1.0
Colorado,8.5201793722,10.0,46.27487,43.0,21.8,,813,15.64665127,2390,11.2,15.797765604,38.77848,2579:1,62004,62.854686156,20630,49.738245274,62.613777906,2023,72.54272594,,229.0,268.0,44.5,,0.9771863117870724,0.9695817490494296,0.9809885931558936,0.9657794676806084,0.973384030418251,0.9695817490494296,0.1114,0.1704,0.0738,0.68,High Vulnerability,0.93,Very High Concern,2579.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,107.90374724675151,541.5,484176.65585418994,0.11183934488635755,False,15.797765604,0.0
Comal,7.6377372397,108.0,65.52920999999999,48.0,9.6,5.9625982474,3699,9.5593745962,17960,12.1,45.822563984,86.29262,1159:1,93487,34.783243855,174986,50.198873053,46.145549082,2023,90.286096425,,1505.0,1646.0,94.0,,0.9276087793608008,0.934924913361571,0.9399306892568348,0.9268386599922988,0.9306892568348094,0.9256834809395456,0.0937,0.1369,0.0619,0.24,Low Vulnerability,0.64,High Concern,1159.0,1.0,large,urban,23.469542212999997,1.0,5.9625982474,0.0,213.5,1.0,212.2269852741801,709.1463877959072,3245.0,4106841.3136840174,0.07901449683939923,False,45.822563984,0.0
Comanche,6.8093385214,7.0,50.90909,29.0,24.7,,443,14.090330789,1970,14.5,,65.33575,1531:1,49076,65.346956152,13775,49.793103448,71.461285244,2023,73.8228134365,,148.0,162.0,7.5,,0.9825581395348836,0.9883720930232558,0.994186046511628,0.9883720930232558,0.9883720930232558,0.9883720930232558,0.1278,0.1901,0.086,0.73,High Vulnerability,0.92,Very High Concern,1531.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,69.73691961798788,317.5,323292.943984075,0.09820814400936621,True,41.965456189,1.0
Concho,7.9545454545,1.0,35.37319,42.0,25.6,,89,16.920152091,420,13.8,,59.86232,1671:1,48563,65.274725275,3341,45.794672254,100.0,2023,74.5411259315,,17.5,28.5,0.0,,0.9642857142857144,0.9285714285714286,0.9642857142857144,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.1235,0.1873,0.0822,0.43,Moderate Vulnerability,0.96,Very High Concern,1671.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,8.245919549424242,46.0,78411.74053363298,0.058664684251294376,True,41.965456189,1.0
Cooke,6.1497326203,13.0,31.40628,45.0,19.3,,1527,15.597548519,5980,14.8,60.594965393,75.7504,1320:1,58060,53.226044589,42244,50.246188808,59.03426386,2023,76.9363412565,,392.0,557.0,44.0,,0.9234972677595628,0.9562841530054644,0.9672131147540984,0.9344262295081968,0.9289617486338798,0.930783242258652,0.1317,0.1945,0.0881,0.62,High Vulnerability,0.85,Very High Concern,1320.0,1.0,large,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,184.70859790710304,993.0,991447.3412459719,0.10015660526680892,False,60.594965393,0.0
Coryell,8.6995117621,13.0,16.94098,29.0,17.9,7.1075401731,1475,8.5161662818,11480,15.2,36.323802793,55.79827,1792:1,59718,57.453682337,84232,50.010684775,19.423515679,2023,86.61914285099999,,555.0,636.0,23.5,,0.9643835616438357,0.96986301369863,0.9753424657534246,0.963013698630137,0.9684931506849316,0.9643835616438357,0.1264,0.1929,0.0847,0.78,High Vulnerability,0.82,Very High Concern,1792.0,1.0,large,very urban,23.469542212999997,1.0,7.1075401731,0.0,213.5,1.0,211.98254017304316,261.8140152235881,1214.5,1976886.4796854157,0.061434989438203094,False,36.323802793,0.0
Cottle,,0.0,0.0,23.0,34.0,,45,14.657980456,320,19.5,,0.0,1381:0,44590,66.120218579,1381,51.556842867,100.0,2023,67.0252363585,,10.0,15.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.1293,0.1898,0.087,0.94,Very High Vulnerability,1.0,Very High Concern,1381.0,0.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,4.711954028242424,25.0,32411.437796152997,0.07713326436560405,True,41.965456189,1.0
Crane,8.9820359281,2.0,41.97272,14.0,17.9,,290,20.265548567,490,10.4,,21.36752,4680:1,63555,54.959053685,4680,49.081196581,10.697142857,2023,69.24381890699999,,47.0,104.0,22.0,,0.8636363636363636,0.9431818181818182,0.9545454545454546,0.9318181818181818,0.8977272727272727,0.9318181818181818,0.1166,0.1765,0.0789,0.47,Moderate Vulnerability,0.93,Very High Concern,4680.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,22.146183932739394,173.0,109837.45755683999,0.15750546657589368,True,41.965456189,1.0
Crockett,9.1194968553,2.0,56.9314,18.0,22.0,,186,20.43956044,490,14.5,,32.59452,3068:1,53159,53.141361257,3068,49.380704042,22.748050551,2023,68.17787352,,30.0,56.5,12.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.1235,0.1873,0.0822,0.69,High Vulnerability,0.9,Very High Concern,3068.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,14.135862084727272,99.0,72004.555509484,0.13749130079271213,True,41.965456189,1.0
Crosby,9.3808630394,2.0,35.92599,47.0,36.7,,202,14.03752606,910,15.8,20.604944832,58.75441,1702:1,42728,81.048387097,5106,49.490795143,100.0,2023,73.7943367995,,62.0,50.0,5.0,,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.9838709677419356,0.1143,0.1758,0.0766,0.94,Very High Vulnerability,0.99,Very High Concern,1702.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,29.21411497510303,117.0,119835.48253957798,0.09763385394752218,False,20.604944832,0.0
Culberson,7.5471698113,1.0,46.53327,18.0,29.9,,111,22.334004024,430,19.8,,91.19927,1097:1,48217,81.65374677,2193,49.110807114,100.0,2023,55.153830270499995,,25.0,22.5,2.5,,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.972972972972973,0.1166,0.1765,0.0789,1.0,Very High Vulnerability,1.0,Very High Concern,1097.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,11.779885070606062,50.0,51468.706073108995,0.09714640956579954,True,41.965456189,1.0
Dallam,6.300630063,5.0,68.74742,30.0,16.4,,605,25.145469659,870,12.0,,153.37422999999998,652:1,70895,56.213017751,7172,47.113775795,23.541697747,2023,75.6632479225,,63.0,111.5,18.0,,0.9344262295081968,0.8852459016393442,0.9508196721311476,0.9617486338797814,0.9344262295081968,0.9016393442622952,0.1241,0.1883,0.0824,0.55,Moderate Vulnerability,0.92,Very High Concern,652.0,1.0,small,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,29.68531037792727,192.5,168323.55675163597,0.11436307770280588,True,41.965456189,1.0
Dallas,8.5008850863,1879.0,71.28527,55.0,20.3,6.3617250733,80404,11.775681498,373560,14.2,51.732681667,137.93237,725:1,63549,73.393637195,2586050,50.418708068,0.6883041916,2023,82.9997985145,,23634.0,33394.0,6725.0,,0.9365238285943132,0.9438182962412036,0.9620687682361692,0.9422449796899136,0.9405572401167116,0.9323759940500028,0.1078,0.1697,0.0704,0.75,High Vulnerability,0.83,Very High Concern,725.0,1.0,large,very urban,23.469542212999997,1.0,6.3617250733,0.0,213.5,1.0,212.14177169685044,11140.663062705478,63753.0,60693409.63992864,0.10504105862271171,False,51.732681667,0.0
Dawson,10.579937304,5.0,38.53862,32.0,27.8,,421,12.623688156,2330,18.1,18.853243491,48.33642,2069:1,43627,72.663066057,12413,44.292274229,16.294368539,2023,73.118968206,,117.0,131.0,7.5,,0.8368794326241135,0.8723404255319149,0.9078014184397164,0.8652482269503546,0.8581560283687943,0.8581560283687943,0.1235,0.1873,0.0822,0.95,Very High Vulnerability,1.0,Very High Concern,2069.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,55.12986213043636,255.5,291327.42748996895,0.08770200670817287,False,18.853243491,0.0
DeWitt,8.371559633,11.0,54.52563000000001,39.0,25.0,,545,11.878814298,3150,15.6,34.693494826,60.24701,1660:1,54279,63.260566651,19918,46.937443518,49.624322038,2023,65.3004260645,,150.0,197.0,17.5,,,,,,,,0.1134,0.1709,0.0762,0.82,Very High Vulnerability,0.97,Very High Concern,1660.0,1.0,medium,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,70.67931042363637,364.5,467466.3417985339,0.07797352823256101,False,34.693494826,0.0
Deaf Smith,6.9341474051,2.0,10.94271,34.0,24.1,,970,16.898954704,2000,10.8,,103.66087,965:1,50967,76.957605985,18329,49.811773692,17.711129465,2023,79.07821297,,265.0,342.0,57.5,,0.9834983498349836,0.99009900990099,0.9933993399339934,0.9966996699669968,1.0,0.9933993399339934,0.1241,0.1883,0.0824,0.84,Very High Vulnerability,0.9,Very High Concern,965.0,1.0,medium,very urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,124.86678174842424,664.5,430173.23922207695,0.154472649484584,True,41.965456189,1.0
Delta,6.2231759657,1.0,18.69508,40.0,23.3,,172,13.607594937,870,16.5,64.290443611,55.63798,1797:1,50329,65.685164213,5392,50.853115727,100.0,2023,69.919918817,,49.0,48.5,0.0,,0.9701492537313432,0.9850746268656716,1.0,0.9850746268656716,0.9701492537313432,0.9850746268656716,0.1283,0.1937,0.0866,0.57,Moderate Vulnerability,0.85,Very High Concern,1797.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,23.08857473838788,97.5,126547.77161249598,0.07704600306875127,False,64.290443611,0.0
Denton,7.3799521099,493.0,53.626360000000005,55.0,7.6,4.2977309677,20866,8.9343135702,96610,11.2,39.352739145,79.01050000000001,1266:1,98027,32.259779109,941647,50.600809008,6.9058305439,2023,92.5835181745,,7963.0,9477.0,1230.0,,0.9223848238482384,0.9218428184281844,0.9365853658536586,0.9257452574525744,0.9249864498644986,0.9188075880758808,0.0949,0.1412,0.0617,0.22,Low Vulnerability,0.63,High Concern,1266.0,1.0,large,very urban,23.469542212999997,1.0,4.2977309677,0.0,213.5,1.0,212.58243443839606,3745.8410056488397,18670.0,22100024.016244806,0.0844795462044587,False,39.352739145,0.0
Dickens,11.382113821,1.0,46.72897,35.0,27.4,,65,17.015706806,350,16.2,,57.47126,1740:1,42690,57.575757576,1740,44.08045977,100.0,2023,79.98632387,,22.5,28.5,0.0,,0.8636363636363636,0.9090909090909092,1.0,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.1143,0.1758,0.0766,0.88,Very High Vulnerability,0.93,Very High Concern,1740.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,10.601896563545454,51.0,40837.003450619995,0.12488673431112318,True,41.965456189,1.0
Dimmit,7.8651685393,2.0,20.15113,40.0,36.5,,318,11.418312388,2370,23.1,,94.41756,1059:1,41838,82.381413359,8473,51.091703057,39.475790316,2023,62.220801284,,108.0,105.5,259.5,,1.0,1.0,1.0,1.0,1.0,1.0,0.107,0.1724,0.0705,1.0,Very High Vulnerability,0.99,Very High Concern,1059.0,1.0,small,urban,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,50.889103505018184,473.0,198857.43117074898,0.23785885054195358,True,41.965456189,1.0
Donley,11.304347826,,,21.0,24.7,,101,15.303030303,420,12.5,49.944382647,122.39902,817:1,44353,53.971119134,3268,50.979192166,100.0,2023,65.092378946,,17.5,27.5,0.0,,0.951219512195122,0.951219512195122,0.951219512195122,0.951219512195122,0.951219512195122,0.951219512195122,0.1241,0.1883,0.0824,0.45,Moderate Vulnerability,0.82,Very High Concern,817.0,1.0,small,very rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,8.245919549424242,45.0,76698.46395208398,0.0586713184088184,False,49.944382647,0.0
Duval,8.9072543618,,,37.0,43.3,,338,11.707655005,2000,17.9,,51.250510000000006,1951:1,37921,84.007782101,9756,48.626486265,67.042946868,2023,64.857815727,,70.0,107.5,2.5,,0.98,0.9866666666666668,0.9933333333333332,0.9866666666666668,0.9866666666666668,0.9866666666666668,0.1146,0.1867,0.0742,1.0,Very High Vulnerability,1.0,Very High Concern,1951.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,32.98367819769697,180.0,228968.85383002798,0.07861331224273002,True,41.965456189,1.0
Eastland,8.2079343365,3.0,16.31499,39.0,25.5,,492,12.484141081,3280,17.9,38.219766167,61.576350000000005,1624:1,47526,59.838472834,17864,49.966412897,60.345477049,2023,69.5719525355,,149.5,188.0,10.0,,0.8372093023255814,0.916279069767442,0.9209302325581395,0.8325581395348837,0.8372093023255814,0.8232558139534883,0.1278,0.1901,0.086,0.81,Very High Vulnerability,0.98,Very High Concern,1624.0,1.0,medium,rural,23.469542212999997,1.0,5.96637375055,1.0,213.5,1.0,212.22617920425756,70.44371272222423,347.5,419259.90209303197,0.08288414853536155,False,38.219766167,0.0
